barcode,id,label,iiif,FILE
Z165961401,555,page555,"https://iiif.onb.ac.at/images/ABO/Z165961401/00555/446,628,2143,2218/full/0/native.jpg",Z165961401_00555_page555_01.jpg
Z165961401,429,page429,"https://iiif.onb.ac.at/images/ABO/Z165961401/00429/350,615,2212,2299/full/0/native.jpg",Z165961401_00429_page429_01.jpg
Z165961401,3,page3,"https://iiif.onb.ac.at/images/ABO/Z165961401/00003/44,204,3085,4294/full/0/native.jpg",Z165961401_00003_page3_01.jpg
Z165961401,61,page61,"https://iiif.onb.ac.at/images/ABO/Z165961401/00061/278,676,2156,2278/full/0/native.jpg",Z165961401_00061_page61_01.jpg
Z165961401,15,page15,"https://iiif.onb.ac.at/images/ABO/Z165961401/00015/175,294,2498,3130/full/0/native.jpg",Z165961401_00015_page15_01.jpg
Z165961401,2,page2,"https://iiif.onb.ac.at/images/ABO/Z165961401/00002/849,1946,983,558/full/0/native.jpg",Z165961401_00002_page2_01.jpg
Z165961401,655,page655,"https://iiif.onb.ac.at/images/ABO/Z165961401/00655/0,22,2879,4505/full/0/native.jpg",Z165961401_00655_page655_01.jpg
Z165961401,654,page654,"https://iiif.onb.ac.at/images/ABO/Z165961401/00654/0,0,2962,4496/full/0/native.jpg",Z165961401_00654_page654_01.jpg
Z165986306,313,page313,"https://iiif.onb.ac.at/images/ABO/Z165986306/00313/30,65,1272,1810/full/0/native.jpg",Z165986306_00313_page313_01.jpg
Z165986306,3,page3,"https://iiif.onb.ac.at/images/ABO/Z165986306/00003/40,56,1178,1813/full/0/native.jpg",Z165986306_00003_page3_01.jpg
Z165986306,153,page153,"https://iiif.onb.ac.at/images/ABO/Z165986306/00153/466,1140,216,161/full/0/native.jpg",Z165986306_00153_page153_01.jpg
Z165986306,2,page2,"https://iiif.onb.ac.at/images/ABO/Z165986306/00002/355,724,528,304/full/0/native.jpg",Z165986306_00002_page2_01.jpg
Z165986306,8,page8,"https://iiif.onb.ac.at/images/ABO/Z165986306/00008/330,686,337,351/full/0/native.jpg",Z165986306_00008_page8_01.jpg
Z165986306,7,page7,"https://iiif.onb.ac.at/images/ABO/Z165986306/00007/421,1155,217,165/full/0/native.jpg",Z165986306_00007_page7_01.jpg
Z16661860X,327,page327,"https://iiif.onb.ac.at/images/ABO/Z16661860X/00327/184,283,2151,3306/full/0/native.jpg",Z16661860X_00327_page327_01.jpg
Z16661860X,227,page227,"https://iiif.onb.ac.at/images/ABO/Z16661860X/00227/53,173,2233,2977/full/0/native.jpg",Z16661860X_00227_page227_01.jpg
Z16661860X,227,page227,"https://iiif.onb.ac.at/images/ABO/Z16661860X/00227/844,3083,681,587/full/0/native.jpg",Z16661860X_00227_page227_02.jpg
Z16661860X,169,page169,"https://iiif.onb.ac.at/images/ABO/Z16661860X/00169/191,100,2193,3472/full/0/native.jpg",Z16661860X_00169_page169_01.jpg
Z16661860X,169,page169,"https://iiif.onb.ac.at/images/ABO/Z16661860X/00169/1042,3107,515,542/full/0/native.jpg",Z16661860X_00169_page169_02.jpg
Z16661860X,6,page6,"https://iiif.onb.ac.at/images/ABO/Z16661860X/00006/1191,1953,433,724/full/0/native.jpg",Z16661860X_00006_page6_01.jpg
Z16661860X,321,page321,"https://iiif.onb.ac.at/images/ABO/Z16661860X/00321/199,290,2198,3210/full/0/native.jpg",Z16661860X_00321_page321_01.jpg
Z16661860X,2,page2,"https://iiif.onb.ac.at/images/ABO/Z16661860X/00002/825,1766,987,548/full/0/native.jpg",Z16661860X_00002_page2_01.jpg
Z16661860X,7,page7,"https://iiif.onb.ac.at/images/ABO/Z16661860X/00007/852,244,843,668/full/0/native.jpg",Z16661860X_00007_page7_01.jpg
Z16787880X,117,page117,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00117/730,388,1473,2617/full/0/native.jpg",Z16787880X_00117_page117_01.jpg
Z16787880X,325,page325,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00325/0,4,2601,3216/full/0/native.jpg",Z16787880X_00325_page325_01.jpg
Z16787880X,73,page73,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00073/763,575,1194,2069/full/0/native.jpg",Z16787880X_00073_page73_01.jpg
Z16787880X,3,page3,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00003/0,6,2589,3258/full/0/native.jpg",Z16787880X_00003_page3_01.jpg
Z16787880X,55,page55,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00055/599,458,1390,2457/full/0/native.jpg",Z16787880X_00055_page55_01.jpg
Z16787880X,138,page138,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00138/110,289,1655,2657/full/0/native.jpg",Z16787880X_00138_page138_01.jpg
Z16787880X,53,page53,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00053/591,363,1512,2555/full/0/native.jpg",Z16787880X_00053_page53_01.jpg
Z16787880X,76,page76,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00076/294,268,1531,2924/full/0/native.jpg",Z16787880X_00076_page76_01.jpg
Z16787880X,48,page48,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00048/302,405,1561,2401/full/0/native.jpg",Z16787880X_00048_page48_01.jpg
Z16787880X,106,page106,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00106/227,513,1593,2503/full/0/native.jpg",Z16787880X_00106_page106_01.jpg
Z16787880X,109,page109,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00109/945,1149,1360,1721/full/0/native.jpg",Z16787880X_00109_page109_01.jpg
Z16787880X,2,page2,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00002/27,6,2656,3199/full/0/native.jpg",Z16787880X_00002_page2_01.jpg
Z16787880X,145,page145,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00145/622,349,1726,2611/full/0/native.jpg",Z16787880X_00145_page145_01.jpg
Z16787880X,95,page95,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00095/846,381,1540,2071/full/0/native.jpg",Z16787880X_00095_page95_01.jpg
Z16787880X,326,page326,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00326/8,9,2881,3251/full/0/native.jpg",Z16787880X_00326_page326_01.jpg
Z16787880X,51,page51,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00051/626,552,1612,2165/full/0/native.jpg",Z16787880X_00051_page51_01.jpg
Z16787880X,69,page69,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00069/898,341,1320,2409/full/0/native.jpg",Z16787880X_00069_page69_01.jpg
Z16787880X,4,page4,"https://iiif.onb.ac.at/images/ABO/Z16787880X/00004/0,0,2698,3239/full/0/native.jpg",Z16787880X_00004_page4_01.jpg
Z169515808,225,page225,"https://iiif.onb.ac.at/images/ABO/Z169515808/00225/92,348,2475,4237/full/0/native.jpg",Z169515808_00225_page225_01.jpg
Z169515808,13,page13,"https://iiif.onb.ac.at/images/ABO/Z169515808/00013/746,1974,993,933/full/0/native.jpg",Z169515808_00013_page13_01.jpg
Z169515808,267,page267,"https://iiif.onb.ac.at/images/ABO/Z169515808/00267/170,536,1350,891/full/0/native.jpg",Z169515808_00267_page267_01.jpg
Z169515808,281,page281,"https://iiif.onb.ac.at/images/ABO/Z169515808/00281/678,2150,1172,1770/full/0/native.jpg",Z169515808_00281_page281_01.jpg
Z169515808,281,page281,"https://iiif.onb.ac.at/images/ABO/Z169515808/00281/1484,1442,691,446/full/0/native.jpg",Z169515808_00281_page281_02.jpg
Z169515808,466,page466,"https://iiif.onb.ac.at/images/ABO/Z169515808/00466/1180,2261,1050,1024/full/0/native.jpg",Z169515808_00466_page466_01.jpg
Z169515808,143,page143,"https://iiif.onb.ac.at/images/ABO/Z169515808/00143/311,690,2060,1113/full/0/native.jpg",Z169515808_00143_page143_01.jpg
Z169515808,143,page143,"https://iiif.onb.ac.at/images/ABO/Z169515808/00143/375,2963,1974,683/full/0/native.jpg",Z169515808_00143_page143_02.jpg
Z169515808,452,page452,"https://iiif.onb.ac.at/images/ABO/Z169515808/00452/461,720,2065,3371/full/0/native.jpg",Z169515808_00452_page452_01.jpg
Z169515808,5,page5,"https://iiif.onb.ac.at/images/ABO/Z169515808/00005/261,536,1903,1128/full/0/native.jpg",Z169515808_00005_page5_01.jpg
Z169515808,482,page482,"https://iiif.onb.ac.at/images/ABO/Z169515808/00482/1165,2986,937,763/full/0/native.jpg",Z169515808_00482_page482_01.jpg
Z169515808,364,page364,"https://iiif.onb.ac.at/images/ABO/Z169515808/00364/494,2409,526,497/full/0/native.jpg",Z169515808_00364_page364_01.jpg
Z169515808,364,page364,"https://iiif.onb.ac.at/images/ABO/Z169515808/00364/2043,3000,519,742/full/0/native.jpg",Z169515808_00364_page364_02.jpg
Z169515808,364,page364,"https://iiif.onb.ac.at/images/ABO/Z169515808/00364/1957,2371,549,555/full/0/native.jpg",Z169515808_00364_page364_03.jpg
Z169515808,364,page364,"https://iiif.onb.ac.at/images/ABO/Z169515808/00364/1595,3105,437,566/full/0/native.jpg",Z169515808_00364_page364_04.jpg
Z169515808,457,page457,"https://iiif.onb.ac.at/images/ABO/Z169515808/00457/229,682,2003,684/full/0/native.jpg",Z169515808_00457_page457_01.jpg
Z169515808,64,page64,"https://iiif.onb.ac.at/images/ABO/Z169515808/00064/327,638,2175,3359/full/0/native.jpg",Z169515808_00064_page64_01.jpg
Z169515808,292,page292,"https://iiif.onb.ac.at/images/ABO/Z169515808/00292/1324,3260,659,510/full/0/native.jpg",Z169515808_00292_page292_01.jpg
Z169515808,16,page16,"https://iiif.onb.ac.at/images/ABO/Z169515808/00016/1166,2789,672,650/full/0/native.jpg",Z169515808_00016_page16_01.jpg
Z169515808,376,page376,"https://iiif.onb.ac.at/images/ABO/Z169515808/00376/894,3423,533,306/full/0/native.jpg",Z169515808_00376_page376_01.jpg
Z169515808,376,page376,"https://iiif.onb.ac.at/images/ABO/Z169515808/00376/1893,2741,549,412/full/0/native.jpg",Z169515808_00376_page376_02.jpg
Z169515808,173,page173,"https://iiif.onb.ac.at/images/ABO/Z169515808/00173/182,341,2503,4158/full/0/native.jpg",Z169515808_00173_page173_01.jpg
Z169515808,212,page212,"https://iiif.onb.ac.at/images/ABO/Z169515808/00212/1240,3972,433,342/full/0/native.jpg",Z169515808_00212_page212_01.jpg
Z169515808,212,page212,"https://iiif.onb.ac.at/images/ABO/Z169515808/00212/1025,2656,840,1304/full/0/native.jpg",Z169515808_00212_page212_02.jpg
Z169515808,329,page329,"https://iiif.onb.ac.at/images/ABO/Z169515808/00329/102,2987,2471,1246/full/0/native.jpg",Z169515808_00329_page329_01.jpg
Z169515808,329,page329,"https://iiif.onb.ac.at/images/ABO/Z169515808/00329/108,482,2515,1234/full/0/native.jpg",Z169515808_00329_page329_02.jpg
Z169515808,329,page329,"https://iiif.onb.ac.at/images/ABO/Z169515808/00329/140,1798,2233,1159/full/0/native.jpg",Z169515808_00329_page329_03.jpg
Z169515808,3,page3,"https://iiif.onb.ac.at/images/ABO/Z169515808/00003/500,2381,1713,1220/full/0/native.jpg",Z169515808_00003_page3_01.jpg
Z169515808,191,page191,"https://iiif.onb.ac.at/images/ABO/Z169515808/00191/1051,3632,643,389/full/0/native.jpg",Z169515808_00191_page191_01.jpg
Z169515808,191,page191,"https://iiif.onb.ac.at/images/ABO/Z169515808/00191/939,882,1498,2420/full/0/native.jpg",Z169515808_00191_page191_02.jpg
Z169515808,55,page55,"https://iiif.onb.ac.at/images/ABO/Z169515808/00055/85,386,2268,3750/full/0/native.jpg",Z169515808_00055_page55_01.jpg
Z169515808,319,page319,"https://iiif.onb.ac.at/images/ABO/Z169515808/00319/25,356,2628,3953/full/0/native.jpg",Z169515808_00319_page319_01.jpg
Z169515808,449,page449,"https://iiif.onb.ac.at/images/ABO/Z169515808/00449/272,875,2263,3295/full/0/native.jpg",Z169515808_00449_page449_01.jpg
Z169515808,407,page407,"https://iiif.onb.ac.at/images/ABO/Z169515808/00407/248,507,2138,1249/full/0/native.jpg",Z169515808_00407_page407_01.jpg
Z169515808,138,page138,"https://iiif.onb.ac.at/images/ABO/Z169515808/00138/790,2449,1195,841/full/0/native.jpg",Z169515808_00138_page138_01.jpg
Z169515808,367,page367,"https://iiif.onb.ac.at/images/ABO/Z169515808/00367/367,557,2155,3529/full/0/native.jpg",Z169515808_00367_page367_01.jpg
Z169515808,367,page367,"https://iiif.onb.ac.at/images/ABO/Z169515808/00367/424,573,1674,1582/full/0/native.jpg",Z169515808_00367_page367_02.jpg
Z169515808,209,page209,"https://iiif.onb.ac.at/images/ABO/Z169515808/00209/389,465,2184,1242/full/0/native.jpg",Z169515808_00209_page209_01.jpg
Z169515808,209,page209,"https://iiif.onb.ac.at/images/ABO/Z169515808/00209/396,405,2216,2649/full/0/native.jpg",Z169515808_00209_page209_02.jpg
Z169515808,90,page90,"https://iiif.onb.ac.at/images/ABO/Z169515808/00090/692,2314,753,779/full/0/native.jpg",Z169515808_00090_page90_01.jpg
Z169515808,78,page78,"https://iiif.onb.ac.at/images/ABO/Z169515808/00078/777,3049,1489,815/full/0/native.jpg",Z169515808_00078_page78_01.jpg
Z169515808,61,page61,"https://iiif.onb.ac.at/images/ABO/Z169515808/00061/617,1598,983,1084/full/0/native.jpg",Z169515808_00061_page61_01.jpg
Z169515808,61,page61,"https://iiif.onb.ac.at/images/ABO/Z169515808/00061/438,475,2052,3387/full/0/native.jpg",Z169515808_00061_page61_02.jpg
Z169515808,67,page67,"https://iiif.onb.ac.at/images/ABO/Z169515808/00067/775,613,1255,1085/full/0/native.jpg",Z169515808_00067_page67_01.jpg
Z169515808,110,page110,"https://iiif.onb.ac.at/images/ABO/Z169515808/00110/269,770,2296,3405/full/0/native.jpg",Z169515808_00110_page110_01.jpg
Z169515808,118,page118,"https://iiif.onb.ac.at/images/ABO/Z169515808/00118/1095,2423,553,575/full/0/native.jpg",Z169515808_00118_page118_01.jpg
Z169515808,118,page118,"https://iiif.onb.ac.at/images/ABO/Z169515808/00118/389,753,2069,1569/full/0/native.jpg",Z169515808_00118_page118_02.jpg
Z169515808,155,page155,"https://iiif.onb.ac.at/images/ABO/Z169515808/00155/545,1449,1677,1805/full/0/native.jpg",Z169515808_00155_page155_01.jpg
Z169515808,155,page155,"https://iiif.onb.ac.at/images/ABO/Z169515808/00155/1200,424,472,480/full/0/native.jpg",Z169515808_00155_page155_02.jpg
Z169515808,206,page206,"https://iiif.onb.ac.at/images/ABO/Z169515808/00206/676,549,1618,1698/full/0/native.jpg",Z169515808_00206_page206_01.jpg
Z169515808,206,page206,"https://iiif.onb.ac.at/images/ABO/Z169515808/00206/723,2303,1504,1590/full/0/native.jpg",Z169515808_00206_page206_02.jpg
Z169515808,159,page159,"https://iiif.onb.ac.at/images/ABO/Z169515808/00159/286,1528,728,1045/full/0/native.jpg",Z169515808_00159_page159_01.jpg
Z169515808,159,page159,"https://iiif.onb.ac.at/images/ABO/Z169515808/00159/1034,1574,517,693/full/0/native.jpg",Z169515808_00159_page159_02.jpg
Z169515808,176,page176,"https://iiif.onb.ac.at/images/ABO/Z169515808/00176/163,581,2230,3381/full/0/native.jpg",Z169515808_00176_page176_01.jpg
Z169515808,36,page36,"https://iiif.onb.ac.at/images/ABO/Z169515808/00036/1422,2686,1244,1310/full/0/native.jpg",Z169515808_00036_page36_01.jpg
Z169515808,124,page124,"https://iiif.onb.ac.at/images/ABO/Z169515808/00124/914,1987,1065,2097/full/0/native.jpg",Z169515808_00124_page124_01.jpg
Z169515808,373,page373,"https://iiif.onb.ac.at/images/ABO/Z169515808/00373/483,2158,634,579/full/0/native.jpg",Z169515808_00373_page373_01.jpg
Z169515808,373,page373,"https://iiif.onb.ac.at/images/ABO/Z169515808/00373/1896,1344,514,638/full/0/native.jpg",Z169515808_00373_page373_02.jpg
Z169515808,373,page373,"https://iiif.onb.ac.at/images/ABO/Z169515808/00373/469,2907,662,1051/full/0/native.jpg",Z169515808_00373_page373_03.jpg
Z169515808,373,page373,"https://iiif.onb.ac.at/images/ABO/Z169515808/00373/1211,1385,502,608/full/0/native.jpg",Z169515808_00373_page373_04.jpg
Z169515808,373,page373,"https://iiif.onb.ac.at/images/ABO/Z169515808/00373/1375,2211,961,1499/full/0/native.jpg",Z169515808_00373_page373_05.jpg
Z169515808,392,page392,"https://iiif.onb.ac.at/images/ABO/Z169515808/00392/334,514,2304,3742/full/0/native.jpg",Z169515808_00392_page392_01.jpg
Z169515808,392,page392,"https://iiif.onb.ac.at/images/ABO/Z169515808/00392/354,2527,2241,1743/full/0/native.jpg",Z169515808_00392_page392_02.jpg
Z169515808,322,page322,"https://iiif.onb.ac.at/images/ABO/Z169515808/00322/248,1858,2388,2338/full/0/native.jpg",Z169515808_00322_page322_01.jpg
Z169515808,322,page322,"https://iiif.onb.ac.at/images/ABO/Z169515808/00322/255,285,1183,1106/full/0/native.jpg",Z169515808_00322_page322_02.jpg
Z169515808,322,page322,"https://iiif.onb.ac.at/images/ABO/Z169515808/00322/1611,247,1084,1094/full/0/native.jpg",Z169515808_00322_page322_03.jpg
Z169515808,322,page322,"https://iiif.onb.ac.at/images/ABO/Z169515808/00322/261,251,2338,1173/full/0/native.jpg",Z169515808_00322_page322_04.jpg
Z169515808,26,page26,"https://iiif.onb.ac.at/images/ABO/Z169515808/00026/1626,1951,739,868/full/0/native.jpg",Z169515808_00026_page26_01.jpg
Z169515808,26,page26,"https://iiif.onb.ac.at/images/ABO/Z169515808/00026/597,1731,780,788/full/0/native.jpg",Z169515808_00026_page26_02.jpg
Z169515808,26,page26,"https://iiif.onb.ac.at/images/ABO/Z169515808/00026/1739,2955,480,579/full/0/native.jpg",Z169515808_00026_page26_03.jpg
Z169515808,26,page26,"https://iiif.onb.ac.at/images/ABO/Z169515808/00026/563,545,811,1065/full/0/native.jpg",Z169515808_00026_page26_04.jpg
Z169515808,75,page75,"https://iiif.onb.ac.at/images/ABO/Z169515808/00075/1002,825,664,891/full/0/native.jpg",Z169515808_00075_page75_01.jpg
Z169515808,75,page75,"https://iiif.onb.ac.at/images/ABO/Z169515808/00075/352,579,1867,1257/full/0/native.jpg",Z169515808_00075_page75_02.jpg
Z169515808,200,page200,"https://iiif.onb.ac.at/images/ABO/Z169515808/00200/125,64,2844,4695/full/0/native.jpg",Z169515808_00200_page200_01.jpg
Z169515808,81,page81,"https://iiif.onb.ac.at/images/ABO/Z169515808/00081/1508,2466,786,666/full/0/native.jpg",Z169515808_00081_page81_01.jpg
Z169515808,81,page81,"https://iiif.onb.ac.at/images/ABO/Z169515808/00081/1490,1550,650,824/full/0/native.jpg",Z169515808_00081_page81_02.jpg
Z169515808,81,page81,"https://iiif.onb.ac.at/images/ABO/Z169515808/00081/1702,3182,355,467/full/0/native.jpg",Z169515808_00081_page81_03.jpg
Z169515808,107,page107,"https://iiif.onb.ac.at/images/ABO/Z169515808/00107/386,584,2033,1066/full/0/native.jpg",Z169515808_00107_page107_01.jpg
Z169515808,107,page107,"https://iiif.onb.ac.at/images/ABO/Z169515808/00107/433,2948,998,747/full/0/native.jpg",Z169515808_00107_page107_02.jpg
Z169515808,270,page270,"https://iiif.onb.ac.at/images/ABO/Z169515808/00270/600,409,1947,3989/full/0/native.jpg",Z169515808_00270_page270_01.jpg
Z169515808,270,page270,"https://iiif.onb.ac.at/images/ABO/Z169515808/00270/665,442,1762,2112/full/0/native.jpg",Z169515808_00270_page270_02.jpg
Z169515808,270,page270,"https://iiif.onb.ac.at/images/ABO/Z169515808/00270/694,2346,1747,2047/full/0/native.jpg",Z169515808_00270_page270_03.jpg
Z169515808,229,page229,"https://iiif.onb.ac.at/images/ABO/Z169515808/00229/1387,2792,1115,834/full/0/native.jpg",Z169515808_00229_page229_01.jpg
Z169515808,229,page229,"https://iiif.onb.ac.at/images/ABO/Z169515808/00229/1460,682,1094,1413/full/0/native.jpg",Z169515808_00229_page229_02.jpg
Z169515808,349,page349,"https://iiif.onb.ac.at/images/ABO/Z169515808/00349/362,585,2054,3078/full/0/native.jpg",Z169515808_00349_page349_01.jpg
Z169515808,446,page446,"https://iiif.onb.ac.at/images/ABO/Z169515808/00446/295,454,2270,3613/full/0/native.jpg",Z169515808_00446_page446_01.jpg
Z169515808,215,page215,"https://iiif.onb.ac.at/images/ABO/Z169515808/00215/405,811,1227,896/full/0/native.jpg",Z169515808_00215_page215_01.jpg
Z169515808,215,page215,"https://iiif.onb.ac.at/images/ABO/Z169515808/00215/791,1997,1247,1973/full/0/native.jpg",Z169515808_00215_page215_02.jpg
Z169515808,249,page249,"https://iiif.onb.ac.at/images/ABO/Z169515808/00249/419,582,2014,3341/full/0/native.jpg",Z169515808_00249_page249_01.jpg
Z169515808,182,page182,"https://iiif.onb.ac.at/images/ABO/Z169515808/00182/441,550,2178,3603/full/0/native.jpg",Z169515808_00182_page182_01.jpg
Z169515808,33,page33,"https://iiif.onb.ac.at/images/ABO/Z169515808/00033/421,624,2079,3326/full/0/native.jpg",Z169515808_00033_page33_01.jpg
Z169515808,221,page221,"https://iiif.onb.ac.at/images/ABO/Z169515808/00221/1468,2073,609,669/full/0/native.jpg",Z169515808_00221_page221_01.jpg
Z169515808,221,page221,"https://iiif.onb.ac.at/images/ABO/Z169515808/00221/693,2078,647,662/full/0/native.jpg",Z169515808_00221_page221_02.jpg
Z169515808,70,page70,"https://iiif.onb.ac.at/images/ABO/Z169515808/00070/639,2619,1582,1354/full/0/native.jpg",Z169515808_00070_page70_01.jpg
Z169515808,194,page194,"https://iiif.onb.ac.at/images/ABO/Z169515808/00194/303,415,2187,3335/full/0/native.jpg",Z169515808_00194_page194_01.jpg
Z169515808,102,page102,"https://iiif.onb.ac.at/images/ABO/Z169515808/00102/381,455,2102,3713/full/0/native.jpg",Z169515808_00102_page102_01.jpg
Z169515808,355,page355,"https://iiif.onb.ac.at/images/ABO/Z169515808/00355/438,596,2016,3242/full/0/native.jpg",Z169515808_00355_page355_01.jpg
Z169515808,348,page348,"https://iiif.onb.ac.at/images/ABO/Z169515808/00348/1289,3231,681,538/full/0/native.jpg",Z169515808_00348_page348_01.jpg
Z169515808,352,page352,"https://iiif.onb.ac.at/images/ABO/Z169515808/00352/429,545,1987,3161/full/0/native.jpg",Z169515808_00352_page352_01.jpg
Z169515808,95,page95,"https://iiif.onb.ac.at/images/ABO/Z169515808/00095/655,666,1262,1243/full/0/native.jpg",Z169515808_00095_page95_01.jpg
Z169515808,361,page361,"https://iiif.onb.ac.at/images/ABO/Z169515808/00361/901,2176,1004,892/full/0/native.jpg",Z169515808_00361_page361_01.jpg
Z169515808,361,page361,"https://iiif.onb.ac.at/images/ABO/Z169515808/00361/989,3104,700,660/full/0/native.jpg",Z169515808_00361_page361_02.jpg
Z169515808,361,page361,"https://iiif.onb.ac.at/images/ABO/Z169515808/00361/344,427,2214,3145/full/0/native.jpg",Z169515808_00361_page361_03.jpg
Z169515808,361,page361,"https://iiif.onb.ac.at/images/ABO/Z169515808/00361/366,1625,627,960/full/0/native.jpg",Z169515808_00361_page361_04.jpg
Z169515808,361,page361,"https://iiif.onb.ac.at/images/ABO/Z169515808/00361/458,3042,334,575/full/0/native.jpg",Z169515808_00361_page361_05.jpg
Z169515808,370,page370,"https://iiif.onb.ac.at/images/ABO/Z169515808/00370/325,505,2145,3463/full/0/native.jpg",Z169515808_00370_page370_01.jpg
Z169515808,185,page185,"https://iiif.onb.ac.at/images/ABO/Z169515808/00185/775,2481,1408,947/full/0/native.jpg",Z169515808_00185_page185_01.jpg
Z169515808,358,page358,"https://iiif.onb.ac.at/images/ABO/Z169515808/00358/524,554,2034,3353/full/0/native.jpg",Z169515808_00358_page358_01.jpg
Z169515808,23,page23,"https://iiif.onb.ac.at/images/ABO/Z169515808/00023/307,16,2321,4553/full/0/native.jpg",Z169515808_00023_page23_01.jpg
Z169515808,50,page50,"https://iiif.onb.ac.at/images/ABO/Z169515808/00050/776,2737,1584,1355/full/0/native.jpg",Z169515808_00050_page50_01.jpg
