barcode,id,label,iiif,FILE
Z156577207,88,page88,"https://iiif.onb.ac.at/images/ABO/Z156577207/00088/0,40,1740,2165/full/0/native.jpg",Z156577207_00088_page88_01.jpg
Z156577207,86,page86,"https://iiif.onb.ac.at/images/ABO/Z156577207/00086/0,40,1740,2165/full/0/native.jpg",Z156577207_00086_page86_01.jpg
Z156577207,70,page70,"https://iiif.onb.ac.at/images/ABO/Z156577207/00070/154,38,1354,2019/full/0/native.jpg",Z156577207_00070_page70_01.jpg
Z156577207,2,page2,"https://iiif.onb.ac.at/images/ABO/Z156577207/00002/527,872,534,298/full/0/native.jpg",Z156577207_00002_page2_01.jpg
Z156577207,12,page12,"https://iiif.onb.ac.at/images/ABO/Z156577207/00012/211,15,378,386/full/0/native.jpg",Z156577207_00012_page12_01.jpg
Z156577207,35,page35,"https://iiif.onb.ac.at/images/ABO/Z156577207/00035/159,26,1172,1808/full/0/native.jpg",Z156577207_00035_page35_01.jpg
Z156577207,21,page21,"https://iiif.onb.ac.at/images/ABO/Z156577207/00021/152,49,1183,1855/full/0/native.jpg",Z156577207_00021_page21_01.jpg
Z15657730X,54,page54,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00054/326,66,1173,1848/full/0/native.jpg",Z15657730X_00054_page54_01.jpg
Z15657730X,22,page22,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00022/232,116,1169,1410/full/0/native.jpg",Z15657730X_00022_page22_01.jpg
Z15657730X,3,page3,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00003/24,57,1635,2152/full/0/native.jpg",Z15657730X_00003_page3_01.jpg
Z15657730X,17,page17,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00017/154,85,1162,1877/full/0/native.jpg",Z15657730X_00017_page17_01.jpg
Z15657730X,74,page74,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00074/0,88,1616,2087/full/0/native.jpg",Z15657730X_00074_page74_01.jpg
Z15657730X,61,page61,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00061/173,135,1178,1345/full/0/native.jpg",Z15657730X_00061_page61_01.jpg
Z15657730X,19,page19,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00019/199,82,1186,1873/full/0/native.jpg",Z15657730X_00019_page19_01.jpg
Z15657730X,75,page75,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00075/2,97,1702,2139/full/0/native.jpg",Z15657730X_00075_page75_01.jpg
Z15657730X,25,page25,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00025/160,157,1217,1101/full/0/native.jpg",Z15657730X_00025_page25_01.jpg
Z15657730X,15,page15,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00015/144,128,1180,1428/full/0/native.jpg",Z15657730X_00015_page15_01.jpg
Z15657730X,33,page33,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00033/152,162,1161,1815/full/0/native.jpg",Z15657730X_00033_page33_01.jpg
Z15657730X,2,page2,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00002/509,857,536,307/full/0/native.jpg",Z15657730X_00002_page2_01.jpg
Z15657730X,7,page7,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00007/68,585,1304,1306/full/0/native.jpg",Z15657730X_00007_page7_01.jpg
Z15657730X,37,page37,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00037/152,150,1159,1822/full/0/native.jpg",Z15657730X_00037_page37_01.jpg
Z15657730X,10,page10,"https://iiif.onb.ac.at/images/ABO/Z15657730X/00010/284,65,368,390/full/0/native.jpg",Z15657730X_00010_page10_01.jpg
Z156771000,459,page459,"https://iiif.onb.ac.at/images/ABO/Z156771000/00459/198,1691,342,365/full/0/native.jpg",Z156771000_00459_page459_01.jpg
Z156771000,193,page193,"https://iiif.onb.ac.at/images/ABO/Z156771000/00193/113,220,385,402/full/0/native.jpg",Z156771000_00193_page193_01.jpg
Z156771000,262,page262,"https://iiif.onb.ac.at/images/ABO/Z156771000/00262/360,366,380,353/full/0/native.jpg",Z156771000_00262_page262_01.jpg
Z156771000,327,page327,"https://iiif.onb.ac.at/images/ABO/Z156771000/00327/153,1076,365,362/full/0/native.jpg",Z156771000_00327_page327_01.jpg
Z156771000,120,page120,"https://iiif.onb.ac.at/images/ABO/Z156771000/00120/358,1695,351,387/full/0/native.jpg",Z156771000_00120_page120_01.jpg
Z156771000,450,page450,"https://iiif.onb.ac.at/images/ABO/Z156771000/00450/307,1500,339,325/full/0/native.jpg",Z156771000_00450_page450_01.jpg
Z156771000,325,page325,"https://iiif.onb.ac.at/images/ABO/Z156771000/00325/178,1398,1179,633/full/0/native.jpg",Z156771000_00325_page325_01.jpg
Z156771000,403,page403,"https://iiif.onb.ac.at/images/ABO/Z156771000/00403/123,1630,361,360/full/0/native.jpg",Z156771000_00403_page403_01.jpg
Z156771000,300,page300,"https://iiif.onb.ac.at/images/ABO/Z156771000/00300/633,1725,617,325/full/0/native.jpg",Z156771000_00300_page300_01.jpg
Z156771000,350,page350,"https://iiif.onb.ac.at/images/ABO/Z156771000/00350/370,691,457,508/full/0/native.jpg",Z156771000_00350_page350_01.jpg
Z156771000,447,page447,"https://iiif.onb.ac.at/images/ABO/Z156771000/00447/202,260,477,528/full/0/native.jpg",Z156771000_00447_page447_01.jpg
Z156771000,231,page231,"https://iiif.onb.ac.at/images/ABO/Z156771000/00231/137,405,444,515/full/0/native.jpg",Z156771000_00231_page231_01.jpg
Z156771000,454,page454,"https://iiif.onb.ac.at/images/ABO/Z156771000/00454/333,691,367,371/full/0/native.jpg",Z156771000_00454_page454_01.jpg
Z156771000,301,page301,"https://iiif.onb.ac.at/images/ABO/Z156771000/00301/133,636,526,541/full/0/native.jpg",Z156771000_00301_page301_01.jpg
Z156771000,449,page449,"https://iiif.onb.ac.at/images/ABO/Z156771000/00449/197,858,363,543/full/0/native.jpg",Z156771000_00449_page449_01.jpg
Z156771000,68,page68,"https://iiif.onb.ac.at/images/ABO/Z156771000/00068/338,257,505,564/full/0/native.jpg",Z156771000_00068_page68_01.jpg
Z156771000,9,page9,"https://iiif.onb.ac.at/images/ABO/Z156771000/00009/332,1457,1056,598/full/0/native.jpg",Z156771000_00009_page9_01.jpg
Z156771000,92,page92,"https://iiif.onb.ac.at/images/ABO/Z156771000/00092/366,618,482,540/full/0/native.jpg",Z156771000_00092_page92_01.jpg
Z156771000,139,page139,"https://iiif.onb.ac.at/images/ABO/Z156771000/00139/131,373,371,364/full/0/native.jpg",Z156771000_00139_page139_01.jpg
Z156771000,157,page157,"https://iiif.onb.ac.at/images/ABO/Z156771000/00157/168,1367,1165,625/full/0/native.jpg",Z156771000_00157_page157_01.jpg
Z156771000,202,page202,"https://iiif.onb.ac.at/images/ABO/Z156771000/00202/386,1242,377,357/full/0/native.jpg",Z156771000_00202_page202_01.jpg
Z156771000,508,page508,"https://iiif.onb.ac.at/images/ABO/Z156771000/00508/579,1121,724,600/full/0/native.jpg",Z156771000_00508_page508_01.jpg
Z156771000,96,page96,"https://iiif.onb.ac.at/images/ABO/Z156771000/00096/396,1095,454,516/full/0/native.jpg",Z156771000_00096_page96_01.jpg
Z156771000,159,page159,"https://iiif.onb.ac.at/images/ABO/Z156771000/00159/151,715,480,550/full/0/native.jpg",Z156771000_00159_page159_01.jpg
Z156771000,27,page27,"https://iiif.onb.ac.at/images/ABO/Z156771000/00027/176,1327,359,352/full/0/native.jpg",Z156771000_00027_page27_01.jpg
Z156771000,476,page476,"https://iiif.onb.ac.at/images/ABO/Z156771000/00476/339,1327,389,383/full/0/native.jpg",Z156771000_00476_page476_01.jpg
Z156771000,213,page213,"https://iiif.onb.ac.at/images/ABO/Z156771000/00213/139,957,366,374/full/0/native.jpg",Z156771000_00213_page213_01.jpg
Z156771000,444,page444,"https://iiif.onb.ac.at/images/ABO/Z156771000/00444/349,493,446,538/full/0/native.jpg",Z156771000_00444_page444_01.jpg
Z156771000,81,page81,"https://iiif.onb.ac.at/images/ABO/Z156771000/00081/147,1229,470,538/full/0/native.jpg",Z156771000_00081_page81_01.jpg
Z156771000,416,page416,"https://iiif.onb.ac.at/images/ABO/Z156771000/00416/353,1018,396,366/full/0/native.jpg",Z156771000_00416_page416_01.jpg
Z156771000,91,page91,"https://iiif.onb.ac.at/images/ABO/Z156771000/00091/1167,1975,153,109/full/0/native.jpg",Z156771000_00091_page91_01.jpg
Z156771000,400,page400,"https://iiif.onb.ac.at/images/ABO/Z156771000/00400/314,1620,373,355/full/0/native.jpg",Z156771000_00400_page400_01.jpg
Z156771000,375,page375,"https://iiif.onb.ac.at/images/ABO/Z156771000/00375/183,267,351,524/full/0/native.jpg",Z156771000_00375_page375_01.jpg
Z156771000,515,page515,"https://iiif.onb.ac.at/images/ABO/Z156771000/00515/429,739,737,592/full/0/native.jpg",Z156771000_00515_page515_01.jpg
Z156771000,2,page2,"https://iiif.onb.ac.at/images/ABO/Z156771000/00002/552,895,545,300/full/0/native.jpg",Z156771000_00002_page2_01.jpg
Z156771000,224,page224,"https://iiif.onb.ac.at/images/ABO/Z156771000/00224/362,1011,390,362/full/0/native.jpg",Z156771000_00224_page224_01.jpg
Z156771000,290,page290,"https://iiif.onb.ac.at/images/ABO/Z156771000/00290/629,1588,606,313/full/0/native.jpg",Z156771000_00290_page290_01.jpg
Z156771000,422,page422,"https://iiif.onb.ac.at/images/ABO/Z156771000/00422/355,1000,355,537/full/0/native.jpg",Z156771000_00422_page422_01.jpg
Z156771000,361,page361,"https://iiif.onb.ac.at/images/ABO/Z156771000/00361/166,573,332,351/full/0/native.jpg",Z156771000_00361_page361_01.jpg
Z156771000,105,page105,"https://iiif.onb.ac.at/images/ABO/Z156771000/00105/182,735,451,533/full/0/native.jpg",Z156771000_00105_page105_01.jpg
Z156771000,274,page274,"https://iiif.onb.ac.at/images/ABO/Z156771000/00274/352,1478,358,355/full/0/native.jpg",Z156771000_00274_page274_01.jpg
Z156771000,318,page318,"https://iiif.onb.ac.at/images/ABO/Z156771000/00318/369,1329,475,541/full/0/native.jpg",Z156771000_00318_page318_01.jpg
Z156771000,456,page456,"https://iiif.onb.ac.at/images/ABO/Z156771000/00456/334,719,444,533/full/0/native.jpg",Z156771000_00456_page456_01.jpg
Z156771000,441,page441,"https://iiif.onb.ac.at/images/ABO/Z156771000/00441/179,1427,365,337/full/0/native.jpg",Z156771000_00441_page441_01.jpg
Z156771000,467,page467,"https://iiif.onb.ac.at/images/ABO/Z156771000/00467/203,354,358,356/full/0/native.jpg",Z156771000_00467_page467_01.jpg
Z156771000,291,page291,"https://iiif.onb.ac.at/images/ABO/Z156771000/00291/143,1070,386,371/full/0/native.jpg",Z156771000_00291_page291_01.jpg
Z156771000,172,page172,"https://iiif.onb.ac.at/images/ABO/Z156771000/00172/333,1141,377,365/full/0/native.jpg",Z156771000_00172_page172_01.jpg
Z156771000,443,page443,"https://iiif.onb.ac.at/images/ABO/Z156771000/00443/195,248,377,357/full/0/native.jpg",Z156771000_00443_page443_01.jpg
Z156771000,339,page339,"https://iiif.onb.ac.at/images/ABO/Z156771000/00339/178,1590,374,360/full/0/native.jpg",Z156771000_00339_page339_01.jpg
Z156771000,237,page237,"https://iiif.onb.ac.at/images/ABO/Z156771000/00237/124,1306,314,344/full/0/native.jpg",Z156771000_00237_page237_01.jpg
Z156771000,11,page11,"https://iiif.onb.ac.at/images/ABO/Z156771000/00011/205,845,499,536/full/0/native.jpg",Z156771000_00011_page11_01.jpg
Z156771000,47,page47,"https://iiif.onb.ac.at/images/ABO/Z156771000/00047/148,1402,363,345/full/0/native.jpg",Z156771000_00047_page47_01.jpg
Z156771000,491,page491,"https://iiif.onb.ac.at/images/ABO/Z156771000/00491/203,770,381,347/full/0/native.jpg",Z156771000_00491_page491_01.jpg
Z156843801,13,page13,"https://iiif.onb.ac.at/images/ABO/Z156843801/00013/96,652,281,273/full/0/native.jpg",Z156843801_00013_page13_01.jpg
Z156843801,143,page143,"https://iiif.onb.ac.at/images/ABO/Z156843801/00143/63,884,277,273/full/0/native.jpg",Z156843801_00143_page143_01.jpg
Z156843801,1,page1,"https://iiif.onb.ac.at/images/ABO/Z156843801/00001/84,506,638,554/full/0/native.jpg",Z156843801_00001_page1_01.jpg
Z156843801,5,page5,"https://iiif.onb.ac.at/images/ABO/Z156843801/00005/385,1134,365,455/full/0/native.jpg",Z156843801_00005_page5_01.jpg
Z156843801,482,page482,"https://iiif.onb.ac.at/images/ABO/Z156843801/00482/323,741,486,376/full/0/native.jpg",Z156843801_00482_page482_01.jpg
Z156843801,341,page341,"https://iiif.onb.ac.at/images/ABO/Z156843801/00341/106,781,285,273/full/0/native.jpg",Z156843801_00341_page341_01.jpg
Z156843801,166,page166,"https://iiif.onb.ac.at/images/ABO/Z156843801/00166/391,1221,401,255/full/0/native.jpg",Z156843801_00166_page166_01.jpg
Z156843801,142,page142,"https://iiif.onb.ac.at/images/ABO/Z156843801/00142/364,1013,395,254/full/0/native.jpg",Z156843801_00142_page142_01.jpg
Z156843801,553,page553,"https://iiif.onb.ac.at/images/ABO/Z156843801/00553/473,1536,494,354/full/0/native.jpg",Z156843801_00553_page553_01.jpg
Z156843801,340,page340,"https://iiif.onb.ac.at/images/ABO/Z156843801/00340/376,949,400,256/full/0/native.jpg",Z156843801_00340_page340_01.jpg
Z156843801,548,page548,"https://iiif.onb.ac.at/images/ABO/Z156843801/00548/385,881,381,256/full/0/native.jpg",Z156843801_00548_page548_01.jpg
Z156843801,557,page557,"https://iiif.onb.ac.at/images/ABO/Z156843801/00557/233,1355,436,287/full/0/native.jpg",Z156843801_00557_page557_01.jpg
Z156843801,2,page2,"https://iiif.onb.ac.at/images/ABO/Z156843801/00002/94,208,962,1354/full/0/native.jpg",Z156843801_00002_page2_01.jpg
Z156843801,483,page483,"https://iiif.onb.ac.at/images/ABO/Z156843801/00483/96,909,273,268/full/0/native.jpg",Z156843801_00483_page483_01.jpg
Z157583008,1,page1,"https://iiif.onb.ac.at/images/ABO/Z157583008/00001/269,0,1518,2232/full/0/native.jpg",Z157583008_00001_page1_01.jpg
Z157583008,5,page5,"https://iiif.onb.ac.at/images/ABO/Z157583008/00005/374,980,947,698/full/0/native.jpg",Z157583008_00005_page5_01.jpg
Z157583008,19,page19,"https://iiif.onb.ac.at/images/ABO/Z157583008/00019/523,1819,687,312/full/0/native.jpg",Z157583008_00019_page19_01.jpg
Z157583008,2,page2,"https://iiif.onb.ac.at/images/ABO/Z157583008/00002/597,696,531,299/full/0/native.jpg",Z157583008_00002_page2_01.jpg
Z157583008,2,page2,"https://iiif.onb.ac.at/images/ABO/Z157583008/00002/955,1813,527,325/full/0/native.jpg",Z157583008_00002_page2_02.jpg
Z157583008,7,page7,"https://iiif.onb.ac.at/images/ABO/Z157583008/00007/205,72,373,307/full/0/native.jpg",Z157583008_00007_page7_01.jpg
Z157583008,20,page20,"https://iiif.onb.ac.at/images/ABO/Z157583008/00020/0,86,1554,2154/full/0/native.jpg",Z157583008_00020_page20_01.jpg
Z157598504,40,page40,"https://iiif.onb.ac.at/images/ABO/Z157598504/00040/0,80,1549,2123/full/0/native.jpg",Z157598504_00040_page40_01.jpg
Z157598504,1,page1,"https://iiif.onb.ac.at/images/ABO/Z157598504/00001/227,0,1602,2209/full/0/native.jpg",Z157598504_00001_page1_01.jpg
Z157598504,5,page5,"https://iiif.onb.ac.at/images/ABO/Z157598504/00005/191,845,1334,1156/full/0/native.jpg",Z157598504_00005_page5_01.jpg
Z157598504,39,page39,"https://iiif.onb.ac.at/images/ABO/Z157598504/00039/453,1762,542,323/full/0/native.jpg",Z157598504_00039_page39_01.jpg
Z157598504,36,page36,"https://iiif.onb.ac.at/images/ABO/Z157598504/00036/524,1006,291,285/full/0/native.jpg",Z157598504_00036_page36_01.jpg
Z157598504,6,page6,"https://iiif.onb.ac.at/images/ABO/Z157598504/00006/241,72,393,390/full/0/native.jpg",Z157598504_00006_page6_01.jpg
Z157598504,2,page2,"https://iiif.onb.ac.at/images/ABO/Z157598504/00002/517,782,530,300/full/0/native.jpg",Z157598504_00002_page2_01.jpg
Z157711400,5,page5,"https://iiif.onb.ac.at/images/ABO/Z157711400/00005/380,975,1204,674/full/0/native.jpg",Z157711400_00005_page5_01.jpg
Z157711400,14,page14,"https://iiif.onb.ac.at/images/ABO/Z157711400/00014/59,272,1764,1518/full/0/native.jpg",Z157711400_00014_page14_01.jpg
Z157711400,15,page15,"https://iiif.onb.ac.at/images/ABO/Z157711400/00015/47,290,1629,1450/full/0/native.jpg",Z157711400_00015_page15_01.jpg
Z157711400,2,page2,"https://iiif.onb.ac.at/images/ABO/Z157711400/00002/534,777,538,301/full/0/native.jpg",Z157711400_00002_page2_01.jpg
Z157711400,57,page57,"https://iiif.onb.ac.at/images/ABO/Z157711400/00057/465,1808,675,302/full/0/native.jpg",Z157711400_00057_page57_01.jpg
Z157711400,47,page47,"https://iiif.onb.ac.at/images/ABO/Z157711400/00047/44,61,1489,2068/full/0/native.jpg",Z157711400_00047_page47_01.jpg
Z158160208,586,page586,"https://iiif.onb.ac.at/images/ABO/Z158160208/00586/264,2475,357,357/full/0/native.jpg",Z158160208_00586_page586_01.jpg
Z158160208,380,page380,"https://iiif.onb.ac.at/images/ABO/Z158160208/00380/905,2834,450,381/full/0/native.jpg",Z158160208_00380_page380_01.jpg
Z158160208,563,page563,"https://iiif.onb.ac.at/images/ABO/Z158160208/00563/184,828,601,637/full/0/native.jpg",Z158160208_00563_page563_01.jpg
Z158160208,141,page141,"https://iiif.onb.ac.at/images/ABO/Z158160208/00141/144,1720,360,359/full/0/native.jpg",Z158160208_00141_page141_01.jpg
Z158160208,225,page225,"https://iiif.onb.ac.at/images/ABO/Z158160208/00225/121,618,358,347/full/0/native.jpg",Z158160208_00225_page225_01.jpg
Z158160208,13,page13,"https://iiif.onb.ac.at/images/ABO/Z158160208/00013/181,1120,1732,1192/full/0/native.jpg",Z158160208_00013_page13_01.jpg
Z158160208,13,page13,"https://iiif.onb.ac.at/images/ABO/Z158160208/00013/185,2401,572,552/full/0/native.jpg",Z158160208_00013_page13_02.jpg
Z158160208,267,page267,"https://iiif.onb.ac.at/images/ABO/Z158160208/00267/733,2854,523,390/full/0/native.jpg",Z158160208_00267_page267_01.jpg
Z158160208,40,page40,"https://iiif.onb.ac.at/images/ABO/Z158160208/00040/343,715,1714,1203/full/0/native.jpg",Z158160208_00040_page40_01.jpg
Z158160208,197,page197,"https://iiif.onb.ac.at/images/ABO/Z158160208/00197/128,1804,353,332/full/0/native.jpg",Z158160208_00197_page197_01.jpg
Z158160208,826,page826,"https://iiif.onb.ac.at/images/ABO/Z158160208/00826/633,1337,919,626/full/0/native.jpg",Z158160208_00826_page826_01.jpg
Z158160208,391,page391,"https://iiif.onb.ac.at/images/ABO/Z158160208/00391/767,2418,462,399/full/0/native.jpg",Z158160208_00391_page391_01.jpg
Z158160208,620,page620,"https://iiif.onb.ac.at/images/ABO/Z158160208/00620/280,1888,347,364/full/0/native.jpg",Z158160208_00620_page620_01.jpg
Z158160208,379,page379,"https://iiif.onb.ac.at/images/ABO/Z158160208/00379/126,2773,368,357/full/0/native.jpg",Z158160208_00379_page379_01.jpg
Z158160208,121,page121,"https://iiif.onb.ac.at/images/ABO/Z158160208/00121/130,593,1932,786/full/0/native.jpg",Z158160208_00121_page121_01.jpg
Z158160208,626,page626,"https://iiif.onb.ac.at/images/ABO/Z158160208/00626/328,504,374,359/full/0/native.jpg",Z158160208_00626_page626_01.jpg
Z158160208,54,page54,"https://iiif.onb.ac.at/images/ABO/Z158160208/00054/358,1591,359,372/full/0/native.jpg",Z158160208_00054_page54_01.jpg
Z158160208,242,page242,"https://iiif.onb.ac.at/images/ABO/Z158160208/00242/219,766,1800,1294/full/0/native.jpg",Z158160208_00242_page242_01.jpg
Z158160208,628,page628,"https://iiif.onb.ac.at/images/ABO/Z158160208/00628/275,2412,348,345/full/0/native.jpg",Z158160208_00628_page628_01.jpg
Z158160208,519,page519,"https://iiif.onb.ac.at/images/ABO/Z158160208/00519/243,657,367,337/full/0/native.jpg",Z158160208_00519_page519_01.jpg
Z158160208,417,page417,"https://iiif.onb.ac.at/images/ABO/Z158160208/00417/251,1191,1711,1222/full/0/native.jpg",Z158160208_00417_page417_01.jpg
Z158160208,417,page417,"https://iiif.onb.ac.at/images/ABO/Z158160208/00417/232,2436,607,642/full/0/native.jpg",Z158160208_00417_page417_02.jpg
Z158160208,482,page482,"https://iiif.onb.ac.at/images/ABO/Z158160208/00482/510,2079,914,632/full/0/native.jpg",Z158160208_00482_page482_01.jpg
Z158160208,262,page262,"https://iiif.onb.ac.at/images/ABO/Z158160208/00262/944,2638,458,387/full/0/native.jpg",Z158160208_00262_page262_01.jpg
Z158160208,591,page591,"https://iiif.onb.ac.at/images/ABO/Z158160208/00591/254,2476,343,364/full/0/native.jpg",Z158160208_00591_page591_01.jpg
Z158160208,309,page309,"https://iiif.onb.ac.at/images/ABO/Z158160208/00309/93,2067,372,340/full/0/native.jpg",Z158160208_00309_page309_01.jpg
Z158160208,758,page758,"https://iiif.onb.ac.at/images/ABO/Z158160208/00758/816,2783,452,390/full/0/native.jpg",Z158160208_00758_page758_01.jpg
Z158160208,177,page177,"https://iiif.onb.ac.at/images/ABO/Z158160208/00177/810,2925,443,391/full/0/native.jpg",Z158160208_00177_page177_01.jpg
Z158160208,497,page497,"https://iiif.onb.ac.at/images/ABO/Z158160208/00497/244,670,338,351/full/0/native.jpg",Z158160208_00497_page497_01.jpg
Z158160208,64,page64,"https://iiif.onb.ac.at/images/ABO/Z158160208/00064/367,590,368,361/full/0/native.jpg",Z158160208_00064_page64_01.jpg
Z158160208,691,page691,"https://iiif.onb.ac.at/images/ABO/Z158160208/00691/238,1073,347,371/full/0/native.jpg",Z158160208_00691_page691_01.jpg
Z158160208,810,page810,"https://iiif.onb.ac.at/images/ABO/Z158160208/00810/250,2890,352,341/full/0/native.jpg",Z158160208_00810_page810_01.jpg
Z158160208,327,page327,"https://iiif.onb.ac.at/images/ABO/Z158160208/00327/166,709,1738,1248/full/0/native.jpg",Z158160208_00327_page327_01.jpg
Z158160208,662,page662,"https://iiif.onb.ac.at/images/ABO/Z158160208/00662/267,606,370,364/full/0/native.jpg",Z158160208_00662_page662_01.jpg
Z158160208,689,page689,"https://iiif.onb.ac.at/images/ABO/Z158160208/00689/240,594,358,339/full/0/native.jpg",Z158160208_00689_page689_01.jpg
Z158160208,450,page450,"https://iiif.onb.ac.at/images/ABO/Z158160208/00450/219,649,359,331/full/0/native.jpg",Z158160208_00450_page450_01.jpg
Z158160208,786,page786,"https://iiif.onb.ac.at/images/ABO/Z158160208/00786/278,2668,333,346/full/0/native.jpg",Z158160208_00786_page786_01.jpg
Z158160208,255,page255,"https://iiif.onb.ac.at/images/ABO/Z158160208/00255/759,2809,458,394/full/0/native.jpg",Z158160208_00255_page255_01.jpg
Z158160208,342,page342,"https://iiif.onb.ac.at/images/ABO/Z158160208/00342/330,581,367,341/full/0/native.jpg",Z158160208_00342_page342_01.jpg
Z158160208,472,page472,"https://iiif.onb.ac.at/images/ABO/Z158160208/00472/797,2359,558,377/full/0/native.jpg",Z158160208_00472_page472_01.jpg
Z158160208,292,page292,"https://iiif.onb.ac.at/images/ABO/Z158160208/00292/931,2759,453,372/full/0/native.jpg",Z158160208_00292_page292_01.jpg
Z158160208,148,page148,"https://iiif.onb.ac.at/images/ABO/Z158160208/00148/323,1944,345,332/full/0/native.jpg",Z158160208_00148_page148_01.jpg
Z158160208,45,page45,"https://iiif.onb.ac.at/images/ABO/Z158160208/00045/832,2577,443,384/full/0/native.jpg",Z158160208_00045_page45_01.jpg
Z158160208,16,page16,"https://iiif.onb.ac.at/images/ABO/Z158160208/00016/905,2780,538,404/full/0/native.jpg",Z158160208_00016_page16_01.jpg
Z158160208,560,page560,"https://iiif.onb.ac.at/images/ABO/Z158160208/00560/645,1254,944,1032/full/0/native.jpg",Z158160208_00560_page560_01.jpg
Z158160208,73,page73,"https://iiif.onb.ac.at/images/ABO/Z158160208/00073/232,515,1719,1230/full/0/native.jpg",Z158160208_00073_page73_01.jpg
Z158160208,376,page376,"https://iiif.onb.ac.at/images/ABO/Z158160208/00376/907,2837,535,397/full/0/native.jpg",Z158160208_00376_page376_01.jpg
Z158160208,173,page173,"https://iiif.onb.ac.at/images/ABO/Z158160208/00173/151,1590,1707,1252/full/0/native.jpg",Z158160208_00173_page173_01.jpg
Z158160208,129,page129,"https://iiif.onb.ac.at/images/ABO/Z158160208/00129/177,1155,1706,1221/full/0/native.jpg",Z158160208_00129_page129_01.jpg
Z158160208,601,page601,"https://iiif.onb.ac.at/images/ABO/Z158160208/00601/243,2436,353,358/full/0/native.jpg",Z158160208_00601_page601_01.jpg
Z158160208,114,page114,"https://iiif.onb.ac.at/images/ABO/Z158160208/00114/320,2661,376,357/full/0/native.jpg",Z158160208_00114_page114_01.jpg
Z158160208,492,page492,"https://iiif.onb.ac.at/images/ABO/Z158160208/00492/239,835,362,370/full/0/native.jpg",Z158160208_00492_page492_01.jpg
Z158160208,594,page594,"https://iiif.onb.ac.at/images/ABO/Z158160208/00594/274,2355,338,344/full/0/native.jpg",Z158160208_00594_page594_01.jpg
Z158160208,377,page377,"https://iiif.onb.ac.at/images/ABO/Z158160208/00377/119,524,354,361/full/0/native.jpg",Z158160208_00377_page377_01.jpg
Z158160208,723,page723,"https://iiif.onb.ac.at/images/ABO/Z158160208/00723/221,660,349,358/full/0/native.jpg",Z158160208_00723_page723_01.jpg
Z158160208,561,page561,"https://iiif.onb.ac.at/images/ABO/Z158160208/00561/618,2176,929,1017/full/0/native.jpg",Z158160208_00561_page561_01.jpg
Z158160208,28,page28,"https://iiif.onb.ac.at/images/ABO/Z158160208/00028/947,2819,457,385/full/0/native.jpg",Z158160208_00028_page28_01.jpg
