barcode,id,label,iiif,FILE
Z105559507,131,page131,"https://iiif.onb.ac.at/images/ABO/Z105559507/00131/242,495,1650,1799/full/0/native.jpg",Z105559507_00131_page131_01.jpg
Z116214305,94,page94,"https://iiif.onb.ac.at/images/ABO/Z116214305/00094/1307,740,220,247/full/0/native.jpg",Z116214305_00094_page94_01.jpg
Z116214305,114,page114,"https://iiif.onb.ac.at/images/ABO/Z116214305/00114/393,1541,573,550/full/0/native.jpg",Z116214305_00114_page114_01.jpg
Z116214305,114,page114,"https://iiif.onb.ac.at/images/ABO/Z116214305/00114/400,333,591,901/full/0/native.jpg",Z116214305_00114_page114_02.jpg
Z116214305,114,page114,"https://iiif.onb.ac.at/images/ABO/Z116214305/00114/1135,436,465,766/full/0/native.jpg",Z116214305_00114_page114_03.jpg
Z116214305,191,page191,"https://iiif.onb.ac.at/images/ABO/Z116214305/00191/18,556,1367,1582/full/0/native.jpg",Z116214305_00191_page191_01.jpg
Z116214305,90,page90,"https://iiif.onb.ac.at/images/ABO/Z116214305/00090/797,1716,219,286/full/0/native.jpg",Z116214305_00090_page90_01.jpg
Z116214305,90,page90,"https://iiif.onb.ac.at/images/ABO/Z116214305/00090/1435,735,207,308/full/0/native.jpg",Z116214305_00090_page90_02.jpg
Z116214305,90,page90,"https://iiif.onb.ac.at/images/ABO/Z116214305/00090/1066,778,221,259/full/0/native.jpg",Z116214305_00090_page90_03.jpg
Z116214305,90,page90,"https://iiif.onb.ac.at/images/ABO/Z116214305/00090/1042,1707,230,295/full/0/native.jpg",Z116214305_00090_page90_04.jpg
Z116214305,90,page90,"https://iiif.onb.ac.at/images/ABO/Z116214305/00090/962,452,215,282/full/0/native.jpg",Z116214305_00090_page90_05.jpg
Z116214305,90,page90,"https://iiif.onb.ac.at/images/ABO/Z116214305/00090/1255,1096,222,298/full/0/native.jpg",Z116214305_00090_page90_06.jpg
Z116214305,90,page90,"https://iiif.onb.ac.at/images/ABO/Z116214305/00090/930,1094,224,297/full/0/native.jpg",Z116214305_00090_page90_07.jpg
Z116214305,90,page90,"https://iiif.onb.ac.at/images/ABO/Z116214305/00090/1194,446,230,292/full/0/native.jpg",Z116214305_00090_page90_08.jpg
Z116214305,157,page157,"https://iiif.onb.ac.at/images/ABO/Z116214305/00157/90,365,1131,1801/full/0/native.jpg",Z116214305_00157_page157_01.jpg
Z116214305,202,page202,"https://iiif.onb.ac.at/images/ABO/Z116214305/00202/419,1032,1202,1095/full/0/native.jpg",Z116214305_00202_page202_01.jpg
Z116214305,155,page155,"https://iiif.onb.ac.at/images/ABO/Z116214305/00155/99,325,1118,1834/full/0/native.jpg",Z116214305_00155_page155_01.jpg
Z116214305,159,page159,"https://iiif.onb.ac.at/images/ABO/Z116214305/00159/98,343,1135,1846/full/0/native.jpg",Z116214305_00159_page159_01.jpg
Z116214305,115,page115,"https://iiif.onb.ac.at/images/ABO/Z116214305/00115/602,509,577,712/full/0/native.jpg",Z116214305_00115_page115_01.jpg
Z116214305,115,page115,"https://iiif.onb.ac.at/images/ABO/Z116214305/00115/582,1556,632,632/full/0/native.jpg",Z116214305_00115_page115_02.jpg
Z116214305,115,page115,"https://iiif.onb.ac.at/images/ABO/Z116214305/00115/0,498,372,727/full/0/native.jpg",Z116214305_00115_page115_03.jpg
Z116214305,24,page24,"https://iiif.onb.ac.at/images/ABO/Z116214305/00024/331,481,1322,1684/full/0/native.jpg",Z116214305_00024_page24_01.jpg
Z116214305,25,page25,"https://iiif.onb.ac.at/images/ABO/Z116214305/00025/22,466,1265,1717/full/0/native.jpg",Z116214305_00025_page25_01.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/176,1925,247,170/full/0/native.jpg",Z116214305_00091_page91_01.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/501,1421,234,276/full/0/native.jpg",Z116214305_00091_page91_02.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/150,1103,234,284/full/0/native.jpg",Z116214305_00091_page91_03.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/502,453,229,298/full/0/native.jpg",Z116214305_00091_page91_04.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/757,464,217,286/full/0/native.jpg",Z116214305_00091_page91_05.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/507,1110,227,274/full/0/native.jpg",Z116214305_00091_page91_06.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/767,1413,226,294/full/0/native.jpg",Z116214305_00091_page91_07.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/428,1717,226,288/full/0/native.jpg",Z116214305_00091_page91_08.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/766,1105,224,282/full/0/native.jpg",Z116214305_00091_page91_09.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/16,749,334,297/full/0/native.jpg",Z116214305_00091_page91_10.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/991,457,220,298/full/0/native.jpg",Z116214305_00091_page91_11.jpg
Z116214305,91,page91,"https://iiif.onb.ac.at/images/ABO/Z116214305/00091/831,1725,300,327/full/0/native.jpg",Z116214305_00091_page91_12.jpg
Z116214305,8,page8,"https://iiif.onb.ac.at/images/ABO/Z116214305/00008/702,1103,260,261/full/0/native.jpg",Z116214305_00008_page8_01.jpg
Z116214305,190,page190,"https://iiif.onb.ac.at/images/ABO/Z116214305/00190/252,361,1376,1755/full/0/native.jpg",Z116214305_00190_page190_01.jpg
Z116214305,95,page95,"https://iiif.onb.ac.at/images/ABO/Z116214305/00095/430,1037,202,259/full/0/native.jpg",Z116214305_00095_page95_01.jpg
Z116214305,95,page95,"https://iiif.onb.ac.at/images/ABO/Z116214305/00095/962,1677,199,251/full/0/native.jpg",Z116214305_00095_page95_02.jpg
Z116214305,95,page95,"https://iiif.onb.ac.at/images/ABO/Z116214305/00095/174,1035,202,234/full/0/native.jpg",Z116214305_00095_page95_03.jpg
Z116214305,95,page95,"https://iiif.onb.ac.at/images/ABO/Z116214305/00095/469,771,198,233/full/0/native.jpg",Z116214305_00095_page95_04.jpg
Z116214305,95,page95,"https://iiif.onb.ac.at/images/ABO/Z116214305/00095/242,770,199,233/full/0/native.jpg",Z116214305_00095_page95_05.jpg
Z116214305,105,page105,"https://iiif.onb.ac.at/images/ABO/Z116214305/00105/0,439,1361,1773/full/0/native.jpg",Z116214305_00105_page105_01.jpg
Z116214305,203,page203,"https://iiif.onb.ac.at/images/ABO/Z116214305/00203/0,345,1440,1744/full/0/native.jpg",Z116214305_00203_page203_01.jpg
Z116214305,104,page104,"https://iiif.onb.ac.at/images/ABO/Z116214305/00104/274,459,1336,1792/full/0/native.jpg",Z116214305_00104_page104_01.jpg
Z116298902,110,page110,"https://iiif.onb.ac.at/images/ABO/Z116298902/00110/318,420,2849,1600/full/0/native.jpg",Z116298902_00110_page110_01.jpg
Z116298902,6,page6,"https://iiif.onb.ac.at/images/ABO/Z116298902/00006/281,611,3925,1375/full/0/native.jpg",Z116298902_00006_page6_01.jpg
Z116298902,208,page208,"https://iiif.onb.ac.at/images/ABO/Z116298902/00208/121,408,1977,789/full/0/native.jpg",Z116298902_00208_page208_01.jpg
Z116298902,8,page8,"https://iiif.onb.ac.at/images/ABO/Z116298902/00008/539,1027,247,253/full/0/native.jpg",Z116298902_00008_page8_01.jpg
Z116298902,12,page12,"https://iiif.onb.ac.at/images/ABO/Z116298902/00012/287,279,1765,1053/full/0/native.jpg",Z116298902_00012_page12_01.jpg
Z116299001,207,page207,"https://iiif.onb.ac.at/images/ABO/Z116299001/00207/26,118,2395,2051/full/0/native.jpg",Z116299001_00207_page207_01.jpg
Z116299001,110,page110,"https://iiif.onb.ac.at/images/ABO/Z116299001/00110/463,151,3055,2009/full/0/native.jpg",Z116299001_00110_page110_01.jpg
Z116299001,208,page208,"https://iiif.onb.ac.at/images/ABO/Z116299001/00208/80,170,2043,1534/full/0/native.jpg",Z116299001_00208_page208_01.jpg
Z116299001,8,page8,"https://iiif.onb.ac.at/images/ABO/Z116299001/00008/219,353,1979,859/full/0/native.jpg",Z116299001_00008_page8_01.jpg
Z119559708,637,page637,"https://iiif.onb.ac.at/images/ABO/Z119559708/00637/486,2020,540,327/full/0/native.jpg",Z119559708_00637_page637_01.jpg
Z119559708,6,page6,"https://iiif.onb.ac.at/images/ABO/Z119559708/00006/498,861,421,406/full/0/native.jpg",Z119559708_00006_page6_01.jpg
Z119559708,2,page2,"https://iiif.onb.ac.at/images/ABO/Z119559708/00002/364,829,541,305/full/0/native.jpg",Z119559708_00002_page2_01.jpg
Z119559708,2,page2,"https://iiif.onb.ac.at/images/ABO/Z119559708/00002/0,6,634,371/full/0/native.jpg",Z119559708_00002_page2_02.jpg
Z119559800,715,page715,"https://iiif.onb.ac.at/images/ABO/Z119559800/00715/88,329,1013,1710/full/0/native.jpg",Z119559800_00715_page715_01.jpg
Z119559800,721,page721,"https://iiif.onb.ac.at/images/ABO/Z119559800/00721/356,1985,559,359/full/0/native.jpg",Z119559800_00721_page721_01.jpg
Z119559800,2,page2,"https://iiif.onb.ac.at/images/ABO/Z119559800/00002/337,947,531,287/full/0/native.jpg",Z119559800_00002_page2_01.jpg
Z124113108,1,page1,"https://iiif.onb.ac.at/images/ABO/Z124113108/00001/0,129,2657,3069/full/0/native.jpg",Z124113108_00001_page1_01.jpg
Z124113108,8,page8,"https://iiif.onb.ac.at/images/ABO/Z124113108/00008/258,36,2014,2340/full/0/native.jpg",Z124113108_00008_page8_01.jpg
Z124113200,1,page1,"https://iiif.onb.ac.at/images/ABO/Z124113200/00001/0,128,2637,3021/full/0/native.jpg",Z124113200_00001_page1_01.jpg
Z124113200,147,page147,"https://iiif.onb.ac.at/images/ABO/Z124113200/00147/37,272,1789,2199/full/0/native.jpg",Z124113200_00147_page147_01.jpg
Z124113200,8,page8,"https://iiif.onb.ac.at/images/ABO/Z124113200/00008/1056,1102,396,537/full/0/native.jpg",Z124113200_00008_page8_01.jpg
Z124113303,8,page8,"https://iiif.onb.ac.at/images/ABO/Z124113303/00008/1002,1122,382,518/full/0/native.jpg",Z124113303_00008_page8_01.jpg
Z124902206,677,page677,"https://iiif.onb.ac.at/images/ABO/Z124902206/00677/415,243,3492,3158/full/0/native.jpg",Z124902206_00677_page677_01.jpg
Z136457706,114,page114,"https://iiif.onb.ac.at/images/ABO/Z136457706/00114/518,669,404,521/full/0/native.jpg",Z136457706_00114_page114_01.jpg
Z136457706,158,page158,"https://iiif.onb.ac.at/images/ABO/Z136457706/00158/189,842,1038,932/full/0/native.jpg",Z136457706_00158_page158_01.jpg
Z136457706,259,page259,"https://iiif.onb.ac.at/images/ABO/Z136457706/00259/104,48,944,1140/full/0/native.jpg",Z136457706_00259_page259_01.jpg
Z136457706,2,page2,"https://iiif.onb.ac.at/images/ABO/Z136457706/00002/368,888,535,317/full/0/native.jpg",Z136457706_00002_page2_01.jpg
Z137153208,2,page2,"https://iiif.onb.ac.at/images/ABO/Z137153208/00002/241,674,518,298/full/0/native.jpg",Z137153208_00002_page2_01.jpg
Z137153208,8,page8,"https://iiif.onb.ac.at/images/ABO/Z137153208/00008/424,930,412,403/full/0/native.jpg",Z137153208_00008_page8_01.jpg
Z137153208,289,page289,"https://iiif.onb.ac.at/images/ABO/Z137153208/00289/329,911,387,470/full/0/native.jpg",Z137153208_00289_page289_01.jpg
Z13724150X,2,page2,"https://iiif.onb.ac.at/images/ABO/Z13724150X/00002/372,951,521,296/full/0/native.jpg",Z13724150X_00002_page2_01.jpg
Z13724150X,10,page10,"https://iiif.onb.ac.at/images/ABO/Z13724150X/00010/534,1017,443,422/full/0/native.jpg",Z13724150X_00010_page10_01.jpg
Z155614804,1,page1,"https://iiif.onb.ac.at/images/ABO/Z155614804/00001/0,56,1634,2083/full/0/native.jpg",Z155614804_00001_page1_01.jpg
Z155614804,309,page309,"https://iiif.onb.ac.at/images/ABO/Z155614804/00309/471,1143,289,278/full/0/native.jpg",Z155614804_00309_page309_01.jpg
Z155614804,314,page314,"https://iiif.onb.ac.at/images/ABO/Z155614804/00314/33,64,1490,1909/full/0/native.jpg",Z155614804_00314_page314_01.jpg
Z155614804,2,page2,"https://iiif.onb.ac.at/images/ABO/Z155614804/00002/339,713,522,304/full/0/native.jpg",Z155614804_00002_page2_01.jpg
Z155614804,8,page8,"https://iiif.onb.ac.at/images/ABO/Z155614804/00008/525,874,295,282/full/0/native.jpg",Z155614804_00008_page8_01.jpg
Z155614804,316,page316,"https://iiif.onb.ac.at/images/ABO/Z155614804/00316/0,55,1680,2058/full/0/native.jpg",Z155614804_00316_page316_01.jpg
Z155614907,314,page314,"https://iiif.onb.ac.at/images/ABO/Z155614907/00314/549,790,296,279/full/0/native.jpg",Z155614907_00314_page314_01.jpg
Z155614907,8,page8,"https://iiif.onb.ac.at/images/ABO/Z155614907/00008/473,836,293,284/full/0/native.jpg",Z155614907_00008_page8_01.jpg
Z156047905,6,page6,"https://iiif.onb.ac.at/images/ABO/Z156047905/00006/122,112,803,1359/full/0/native.jpg",Z156047905_00006_page6_01.jpg
Z156047905,111,page111,"https://iiif.onb.ac.at/images/ABO/Z156047905/00111/434,1427,489,298/full/0/native.jpg",Z156047905_00111_page111_01.jpg
Z156047905,2,page2,"https://iiif.onb.ac.at/images/ABO/Z156047905/00002/177,1412,502,309/full/0/native.jpg",Z156047905_00002_page2_01.jpg
Z156047905,7,page7,"https://iiif.onb.ac.at/images/ABO/Z156047905/00007/337,944,240,260/full/0/native.jpg",Z156047905_00007_page7_01.jpg
Z156047905,10,page10,"https://iiif.onb.ac.at/images/ABO/Z156047905/00010/395,887,347,348/full/0/native.jpg",Z156047905_00010_page10_01.jpg
Z156829609,2,page2,"https://iiif.onb.ac.at/images/ABO/Z156829609/00002/71,12,654,329/full/0/native.jpg",Z156829609_00002_page2_01.jpg
Z156829609,8,page8,"https://iiif.onb.ac.at/images/ABO/Z156829609/00008/587,982,361,374/full/0/native.jpg",Z156829609_00008_page8_01.jpg
Z157217508,299,page299,"https://iiif.onb.ac.at/images/ABO/Z157217508/00299/72,275,2019,1122/full/0/native.jpg",Z157217508_00299_page299_01.jpg
Z157217508,2,page2,"https://iiif.onb.ac.at/images/ABO/Z157217508/00002/371,1667,555,343/full/0/native.jpg",Z157217508_00002_page2_01.jpg
Z157217508,95,page95,"https://iiif.onb.ac.at/images/ABO/Z157217508/00095/45,112,873,981/full/0/native.jpg",Z157217508_00095_page95_01.jpg
Z157217508,95,page95,"https://iiif.onb.ac.at/images/ABO/Z157217508/00095/55,1168,873,913/full/0/native.jpg",Z157217508_00095_page95_02.jpg
Z157217508,441,page441,"https://iiif.onb.ac.at/images/ABO/Z157217508/00441/31,98,3010,2633/full/0/native.jpg",Z157217508_00441_page441_01.jpg
Z157218008,6,page6,"https://iiif.onb.ac.at/images/ABO/Z157218008/00006/116,210,1130,1297/full/0/native.jpg",Z157218008_00006_page6_01.jpg
Z157218008,295,page295,"https://iiif.onb.ac.at/images/ABO/Z157218008/00295/1,54,2632,2753/full/0/native.jpg",Z157218008_00295_page295_01.jpg
Z157218008,153,page153,"https://iiif.onb.ac.at/images/ABO/Z157218008/00153/81,257,2129,1576/full/0/native.jpg",Z157218008_00153_page153_01.jpg
Z157218008,2,page2,"https://iiif.onb.ac.at/images/ABO/Z157218008/00002/362,1742,505,314/full/0/native.jpg",Z157218008_00002_page2_01.jpg
Z157659700,2,page2,"https://iiif.onb.ac.at/images/ABO/Z157659700/00002/306,674,522,292/full/0/native.jpg",Z157659700_00002_page2_01.jpg
Z157659700,10,page10,"https://iiif.onb.ac.at/images/ABO/Z157659700/00010/449,936,290,287/full/0/native.jpg",Z157659700_00010_page10_01.jpg
Z160550800,391,page391,"https://iiif.onb.ac.at/images/ABO/Z160550800/00391/60,73,1587,2298/full/0/native.jpg",Z160550800_00391_page391_01.jpg
Z160550800,3,page3,"https://iiif.onb.ac.at/images/ABO/Z160550800/00003/39,62,1750,2333/full/0/native.jpg",Z160550800_00003_page3_01.jpg
Z160550800,9,page9,"https://iiif.onb.ac.at/images/ABO/Z160550800/00009/516,1382,277,288/full/0/native.jpg",Z160550800_00009_page9_01.jpg
Z160550800,392,page392,"https://iiif.onb.ac.at/images/ABO/Z160550800/00392/0,61,1831,2437/full/0/native.jpg",Z160550800_00392_page392_01.jpg
Z160550800,390,page390,"https://iiif.onb.ac.at/images/ABO/Z160550800/00390/29,80,1627,2262/full/0/native.jpg",Z160550800_00390_page390_01.jpg
Z160550800,2,page2,"https://iiif.onb.ac.at/images/ABO/Z160550800/00002/68,74,1610,2368/full/0/native.jpg",Z160550800_00002_page2_01.jpg
Z160550800,12,page12,"https://iiif.onb.ac.at/images/ABO/Z160550800/00012/675,1484,291,415/full/0/native.jpg",Z160550800_00012_page12_01.jpg
Z160550800,10,page10,"https://iiif.onb.ac.at/images/ABO/Z160550800/00010/762,1428,257,274/full/0/native.jpg",Z160550800_00010_page10_01.jpg
Z160550903,3,page3,"https://iiif.onb.ac.at/images/ABO/Z160550903/00003/0,0,1413,2337/full/0/native.jpg",Z160550903_00003_page3_01.jpg
Z160550903,9,page9,"https://iiif.onb.ac.at/images/ABO/Z160550903/00009/603,1272,268,281/full/0/native.jpg",Z160550903_00009_page9_01.jpg
Z160550903,529,page529,"https://iiif.onb.ac.at/images/ABO/Z160550903/00529/56,91,1591,2289/full/0/native.jpg",Z160550903_00529_page529_01.jpg
Z160550903,528,page528,"https://iiif.onb.ac.at/images/ABO/Z160550903/00528/54,58,1614,2318/full/0/native.jpg",Z160550903_00528_page528_01.jpg
Z160550903,10,page10,"https://iiif.onb.ac.at/images/ABO/Z160550903/00010/748,1092,289,434/full/0/native.jpg",Z160550903_00010_page10_01.jpg
Z160619502,327,page327,"https://iiif.onb.ac.at/images/ABO/Z160619502/00327/118,171,912,1134/full/0/native.jpg",Z160619502_00327_page327_01.jpg
Z160619502,2,page2,"https://iiif.onb.ac.at/images/ABO/Z160619502/00002/442,882,537,312/full/0/native.jpg",Z160619502_00002_page2_01.jpg
Z160975008,197,page197,"https://iiif.onb.ac.at/images/ABO/Z160975008/00197/192,310,233,292/full/0/native.jpg",Z160975008_00197_page197_01.jpg
Z160975008,2,page2,"https://iiif.onb.ac.at/images/ABO/Z160975008/00002/371,922,533,284/full/0/native.jpg",Z160975008_00002_page2_01.jpg
Z160975008,2,page2,"https://iiif.onb.ac.at/images/ABO/Z160975008/00002/2,28,643,401/full/0/native.jpg",Z160975008_00002_page2_02.jpg
Z160975100,2,page2,"https://iiif.onb.ac.at/images/ABO/Z160975100/00002/359,967,529,307/full/0/native.jpg",Z160975100_00002_page2_01.jpg
Z160975100,2,page2,"https://iiif.onb.ac.at/images/ABO/Z160975100/00002/29,29,651,396/full/0/native.jpg",Z160975100_00002_page2_02.jpg
Z161227000,281,page281,"https://iiif.onb.ac.at/images/ABO/Z161227000/00281/108,164,1048,1642/full/0/native.jpg",Z161227000_00281_page281_01.jpg
Z161227000,161,page161,"https://iiif.onb.ac.at/images/ABO/Z161227000/00161/231,179,1007,1646/full/0/native.jpg",Z161227000_00161_page161_01.jpg
Z161227000,6,page6,"https://iiif.onb.ac.at/images/ABO/Z161227000/00006/237,349,813,919/full/0/native.jpg",Z161227000_00006_page6_01.jpg
Z161227000,8,page8,"https://iiif.onb.ac.at/images/ABO/Z161227000/00008/459,923,255,274/full/0/native.jpg",Z161227000_00008_page8_01.jpg
Z161227000,8,page8,"https://iiif.onb.ac.at/images/ABO/Z161227000/00008/527,769,117,135/full/0/native.jpg",Z161227000_00008_page8_02.jpg
Z161853907,3,page3,"https://iiif.onb.ac.at/images/ABO/Z161853907/00003/6,73,1438,2027/full/0/native.jpg",Z161853907_00003_page3_01.jpg
Z161853907,8,page8,"https://iiif.onb.ac.at/images/ABO/Z161853907/00008/416,869,283,292/full/0/native.jpg",Z161853907_00008_page8_01.jpg
Z162534706,3,page3,"https://iiif.onb.ac.at/images/ABO/Z162534706/00003/0,0,1427,2368/full/0/native.jpg",Z162534706_00003_page3_01.jpg
Z164891907,14,page14,"https://iiif.onb.ac.at/images/ABO/Z164891907/00014/281,164,1072,2017/full/0/native.jpg",Z164891907_00014_page14_01.jpg
Z164891907,2,page2,"https://iiif.onb.ac.at/images/ABO/Z164891907/00002/469,988,533,288/full/0/native.jpg",Z164891907_00002_page2_01.jpg
Z164891907,2,page2,"https://iiif.onb.ac.at/images/ABO/Z164891907/00002/116,63,671,420/full/0/native.jpg",Z164891907_00002_page2_02.jpg
Z164891907,8,page8,"https://iiif.onb.ac.at/images/ABO/Z164891907/00008/363,901,529,295/full/0/native.jpg",Z164891907_00008_page8_01.jpg
Z164891907,8,page8,"https://iiif.onb.ac.at/images/ABO/Z164891907/00008/0,13,649,375/full/0/native.jpg",Z164891907_00008_page8_02.jpg
Z165131003,643,page643,"https://iiif.onb.ac.at/images/ABO/Z165131003/00643/0,72,1534,2042/full/0/native.jpg",Z165131003_00643_page643_01.jpg
Z165247601,3,page3,"https://iiif.onb.ac.at/images/ABO/Z165247601/00003/0,51,1142,1549/full/0/native.jpg",Z165247601_00003_page3_01.jpg
