barcode,id,label,iiif,FILE
Z114800707,235,page235,"https://iiif.onb.ac.at/images/ABO/Z114800707/00235/454,1696,1356,681/full/0/native.jpg",Z114800707_00235_page235_05.jpg
Z114800707,223,page223,"https://iiif.onb.ac.at/images/ABO/Z114800707/00223/840,1131,459,631/full/0/native.jpg",Z114800707_00223_page223_01.jpg
Z114800707,223,page223,"https://iiif.onb.ac.at/images/ABO/Z114800707/00223/855,386,419,607/full/0/native.jpg",Z114800707_00223_page223_02.jpg
Z114800707,223,page223,"https://iiif.onb.ac.at/images/ABO/Z114800707/00223/354,1147,378,574/full/0/native.jpg",Z114800707_00223_page223_03.jpg
Z114800707,223,page223,"https://iiif.onb.ac.at/images/ABO/Z114800707/00223/1377,1903,450,591/full/0/native.jpg",Z114800707_00223_page223_04.jpg
Z114800707,223,page223,"https://iiif.onb.ac.at/images/ABO/Z114800707/00223/1347,1170,436,622/full/0/native.jpg",Z114800707_00223_page223_05.jpg
Z114800707,223,page223,"https://iiif.onb.ac.at/images/ABO/Z114800707/00223/301,1899,375,511/full/0/native.jpg",Z114800707_00223_page223_06.jpg
Z114800707,431,page431,"https://iiif.onb.ac.at/images/ABO/Z114800707/00431/277,245,1665,2316/full/0/native.jpg",Z114800707_00431_page431_01.jpg
Z114800707,431,page431,"https://iiif.onb.ac.at/images/ABO/Z114800707/00431/289,1425,1665,1141/full/0/native.jpg",Z114800707_00431_page431_02.jpg
Z114800707,373,page373,"https://iiif.onb.ac.at/images/ABO/Z114800707/00373/351,1598,1563,1000/full/0/native.jpg",Z114800707_00373_page373_01.jpg
Z114800707,373,page373,"https://iiif.onb.ac.at/images/ABO/Z114800707/00373/362,280,1478,1341/full/0/native.jpg",Z114800707_00373_page373_02.jpg
Z114800707,423,page423,"https://iiif.onb.ac.at/images/ABO/Z114800707/00423/277,353,1679,2185/full/0/native.jpg",Z114800707_00423_page423_01.jpg
Z114800707,553,page553,"https://iiif.onb.ac.at/images/ABO/Z114800707/00553/287,347,1638,2223/full/0/native.jpg",Z114800707_00553_page553_01.jpg
Z114800707,83,page83,"https://iiif.onb.ac.at/images/ABO/Z114800707/00083/233,197,1718,2265/full/0/native.jpg",Z114800707_00083_page83_01.jpg
Z114800707,279,page279,"https://iiif.onb.ac.at/images/ABO/Z114800707/00279/285,381,1690,2183/full/0/native.jpg",Z114800707_00279_page279_01.jpg
Z114800707,401,page401,"https://iiif.onb.ac.at/images/ABO/Z114800707/00401/287,328,1666,2162/full/0/native.jpg",Z114800707_00401_page401_01.jpg
Z114800707,107,page107,"https://iiif.onb.ac.at/images/ABO/Z114800707/00107/191,351,1845,2140/full/0/native.jpg",Z114800707_00107_page107_01.jpg
Z114800707,485,page485,"https://iiif.onb.ac.at/images/ABO/Z114800707/00485/147,257,1670,2326/full/0/native.jpg",Z114800707_00485_page485_01.jpg
Z114800707,229,page229,"https://iiif.onb.ac.at/images/ABO/Z114800707/00229/883,431,425,559/full/0/native.jpg",Z114800707_00229_page229_01.jpg
Z114800707,229,page229,"https://iiif.onb.ac.at/images/ABO/Z114800707/00229/377,1198,415,581/full/0/native.jpg",Z114800707_00229_page229_02.jpg
Z114800707,229,page229,"https://iiif.onb.ac.at/images/ABO/Z114800707/00229/1391,384,499,618/full/0/native.jpg",Z114800707_00229_page229_03.jpg
Z114800707,229,page229,"https://iiif.onb.ac.at/images/ABO/Z114800707/00229/311,338,561,714/full/0/native.jpg",Z114800707_00229_page229_04.jpg
Z114800707,229,page229,"https://iiif.onb.ac.at/images/ABO/Z114800707/00229/888,1130,406,658/full/0/native.jpg",Z114800707_00229_page229_05.jpg
Z114800707,229,page229,"https://iiif.onb.ac.at/images/ABO/Z114800707/00229/878,1809,390,730/full/0/native.jpg",Z114800707_00229_page229_06.jpg
Z114800707,229,page229,"https://iiif.onb.ac.at/images/ABO/Z114800707/00229/1387,1122,436,650/full/0/native.jpg",Z114800707_00229_page229_07.jpg
Z114800707,295,page295,"https://iiif.onb.ac.at/images/ABO/Z114800707/00295/341,432,1305,2105/full/0/native.jpg",Z114800707_00295_page295_01.jpg
Z114800707,349,page349,"https://iiif.onb.ac.at/images/ABO/Z114800707/00349/244,1532,1840,1089/full/0/native.jpg",Z114800707_00349_page349_01.jpg
Z114800707,349,page349,"https://iiif.onb.ac.at/images/ABO/Z114800707/00349/224,194,1897,2445/full/0/native.jpg",Z114800707_00349_page349_02.jpg
Z114800707,375,page375,"https://iiif.onb.ac.at/images/ABO/Z114800707/00375/418,1672,1444,858/full/0/native.jpg",Z114800707_00375_page375_01.jpg
Z114800707,43,page43,"https://iiif.onb.ac.at/images/ABO/Z114800707/00043/157,392,1726,2140/full/0/native.jpg",Z114800707_00043_page43_01.jpg
Z114800707,111,page111,"https://iiif.onb.ac.at/images/ABO/Z114800707/00111/309,389,1657,1111/full/0/native.jpg",Z114800707_00111_page111_01.jpg
Z114800707,111,page111,"https://iiif.onb.ac.at/images/ABO/Z114800707/00111/333,1494,793,1051/full/0/native.jpg",Z114800707_00111_page111_02.jpg
Z114800707,111,page111,"https://iiif.onb.ac.at/images/ABO/Z114800707/00111/1127,1767,810,669/full/0/native.jpg",Z114800707_00111_page111_03.jpg
Z114800707,297,page297,"https://iiif.onb.ac.at/images/ABO/Z114800707/00297/349,406,1266,2046/full/0/native.jpg",Z114800707_00297_page297_01.jpg
Z114800707,2,page2,"https://iiif.onb.ac.at/images/ABO/Z114800707/00002/1015,2641,485,277/full/0/native.jpg",Z114800707_00002_page2_01.jpg
Z114800707,93,page93,"https://iiif.onb.ac.at/images/ABO/Z114800707/00093/96,330,1975,2218/full/0/native.jpg",Z114800707_00093_page93_01.jpg
Z114800707,483,page483,"https://iiif.onb.ac.at/images/ABO/Z114800707/00483/151,287,1668,2284/full/0/native.jpg",Z114800707_00483_page483_01.jpg
Z114800707,355,page355,"https://iiif.onb.ac.at/images/ABO/Z114800707/00355/227,363,1639,1143/full/0/native.jpg",Z114800707_00355_page355_01.jpg
Z114800707,355,page355,"https://iiif.onb.ac.at/images/ABO/Z114800707/00355/208,1563,1659,980/full/0/native.jpg",Z114800707_00355_page355_02.jpg
Z114800707,145,page145,"https://iiif.onb.ac.at/images/ABO/Z114800707/00145/313,399,1577,2135/full/0/native.jpg",Z114800707_00145_page145_01.jpg
Z114800707,145,page145,"https://iiif.onb.ac.at/images/ABO/Z114800707/00145/463,1059,394,542/full/0/native.jpg",Z114800707_00145_page145_02.jpg
Z114800707,145,page145,"https://iiif.onb.ac.at/images/ABO/Z114800707/00145/1205,1240,524,368/full/0/native.jpg",Z114800707_00145_page145_03.jpg
Z114800707,145,page145,"https://iiif.onb.ac.at/images/ABO/Z114800707/00145/1291,429,556,725/full/0/native.jpg",Z114800707_00145_page145_04.jpg
Z114800707,7,page7,"https://iiif.onb.ac.at/images/ABO/Z114800707/00007/282,1198,1400,970/full/0/native.jpg",Z114800707_00007_page7_01.jpg
Z114800707,579,page579,"https://iiif.onb.ac.at/images/ABO/Z114800707/00579/299,1455,1659,1034/full/0/native.jpg",Z114800707_00579_page579_01.jpg
Z114800707,239,page239,"https://iiif.onb.ac.at/images/ABO/Z114800707/00239/268,330,1660,2160/full/0/native.jpg",Z114800707_00239_page239_01.jpg
Z114800707,291,page291,"https://iiif.onb.ac.at/images/ABO/Z114800707/00291/314,332,1501,2230/full/0/native.jpg",Z114800707_00291_page291_01.jpg
Z114800707,21,page21,"https://iiif.onb.ac.at/images/ABO/Z114800707/00021/376,264,1248,535/full/0/native.jpg",Z114800707_00021_page21_01.jpg
Z114800707,163,page163,"https://iiif.onb.ac.at/images/ABO/Z114800707/00163/146,297,1827,2312/full/0/native.jpg",Z114800707_00163_page163_01.jpg
Z114800707,625,page625,"https://iiif.onb.ac.at/images/ABO/Z114800707/00625/297,233,1709,2344/full/0/native.jpg",Z114800707_00625_page625_01.jpg
Z114800707,103,page103,"https://iiif.onb.ac.at/images/ABO/Z114800707/00103/287,335,1687,2216/full/0/native.jpg",Z114800707_00103_page103_01.jpg
Z114800707,481,page481,"https://iiif.onb.ac.at/images/ABO/Z114800707/00481/160,256,1519,2313/full/0/native.jpg",Z114800707_00481_page481_01.jpg
Z114800707,11,page11,"https://iiif.onb.ac.at/images/ABO/Z114800707/00011/258,225,1492,813/full/0/native.jpg",Z114800707_00011_page11_01.jpg
Z114800707,20,page20,"https://iiif.onb.ac.at/images/ABO/Z114800707/00020/805,1390,1000,633/full/0/native.jpg",Z114800707_00020_page20_01.jpg
Z114800707,645,page645,"https://iiif.onb.ac.at/images/ABO/Z114800707/00645/722,1917,591,307/full/0/native.jpg",Z114800707_00645_page645_01.jpg
Z114800707,451,page451,"https://iiif.onb.ac.at/images/ABO/Z114800707/00451/257,292,1689,2176/full/0/native.jpg",Z114800707_00451_page451_01.jpg
Z114800707,413,page413,"https://iiif.onb.ac.at/images/ABO/Z114800707/00413/316,303,1666,2326/full/0/native.jpg",Z114800707_00413_page413_01.jpg
Z114800707,455,page455,"https://iiif.onb.ac.at/images/ABO/Z114800707/00455/153,346,1752,2049/full/0/native.jpg",Z114800707_00455_page455_01.jpg
Z114800707,389,page389,"https://iiif.onb.ac.at/images/ABO/Z114800707/00389/333,295,1703,2248/full/0/native.jpg",Z114800707_00389_page389_01.jpg
Z114800707,285,page285,"https://iiif.onb.ac.at/images/ABO/Z114800707/00285/194,504,1581,1946/full/0/native.jpg",Z114800707_00285_page285_01.jpg
Z11480080X,13,page13,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00013/295,357,1441,676/full/0/native.jpg",Z11480080X_00013_page13_01.jpg
Z11480080X,197,page197,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00197/214,1323,1737,1044/full/0/native.jpg",Z11480080X_00197_page197_01.jpg
Z11480080X,197,page197,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00197/198,348,1766,979/full/0/native.jpg",Z11480080X_00197_page197_02.jpg
Z11480080X,121,page121,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00121/87,1554,1784,1094/full/0/native.jpg",Z11480080X_00121_page121_01.jpg
Z11480080X,121,page121,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00121/39,182,1917,1274/full/0/native.jpg",Z11480080X_00121_page121_02.jpg
Z11480080X,121,page121,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00121/62,337,918,1112/full/0/native.jpg",Z11480080X_00121_page121_03.jpg
Z11480080X,121,page121,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00121/910,256,997,1174/full/0/native.jpg",Z11480080X_00121_page121_04.jpg
Z11480080X,177,page177,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00177/209,175,1735,2600/full/0/native.jpg",Z11480080X_00177_page177_01.jpg
Z11480080X,219,page219,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00219/838,357,976,557/full/0/native.jpg",Z11480080X_00219_page219_01.jpg
Z11480080X,219,page219,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00219/818,895,972,507/full/0/native.jpg",Z11480080X_00219_page219_02.jpg
Z11480080X,219,page219,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00219/245,1376,538,534/full/0/native.jpg",Z11480080X_00219_page219_03.jpg
Z11480080X,219,page219,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00219/240,1923,398,497/full/0/native.jpg",Z11480080X_00219_page219_04.jpg
Z11480080X,219,page219,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00219/819,1439,956,540/full/0/native.jpg",Z11480080X_00219_page219_05.jpg
Z11480080X,325,page325,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00325/224,165,1773,2384/full/0/native.jpg",Z11480080X_00325_page325_01.jpg
Z11480080X,16,page16,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00016/849,1345,721,654/full/0/native.jpg",Z11480080X_00016_page16_01.jpg
Z11480080X,129,page129,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00129/71,317,1950,1365/full/0/native.jpg",Z11480080X_00129_page129_01.jpg
Z11480080X,377,page377,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00377/534,306,1137,2021/full/0/native.jpg",Z11480080X_00377_page377_01.jpg
Z11480080X,87,page87,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00087/178,208,1662,1093/full/0/native.jpg",Z11480080X_00087_page87_01.jpg
Z11480080X,87,page87,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00087/182,1270,1651,1302/full/0/native.jpg",Z11480080X_00087_page87_02.jpg
Z11480080X,87,page87,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00087/152,203,1700,2176/full/0/native.jpg",Z11480080X_00087_page87_03.jpg
Z11480080X,555,page555,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00555/228,370,605,643/full/0/native.jpg",Z11480080X_00555_page555_01.jpg
Z11480080X,287,page287,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00287/203,309,1692,2253/full/0/native.jpg",Z11480080X_00287_page287_01.jpg
Z11480080X,31,page31,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00031/100,226,1899,1861/full/0/native.jpg",Z11480080X_00031_page31_01.jpg
Z11480080X,17,page17,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00017/253,225,1551,760/full/0/native.jpg",Z11480080X_00017_page17_01.jpg
Z11480080X,191,page191,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00191/192,350,1384,2228/full/0/native.jpg",Z11480080X_00191_page191_01.jpg
Z11480080X,545,page545,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00545/115,179,1814,2403/full/0/native.jpg",Z11480080X_00545_page545_01.jpg
Z11480080X,227,page227,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00227/216,1509,1395,1028/full/0/native.jpg",Z11480080X_00227_page227_01.jpg
Z11480080X,227,page227,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00227/222,328,1414,589/full/0/native.jpg",Z11480080X_00227_page227_02.jpg
Z11480080X,343,page343,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00343/99,149,1886,2544/full/0/native.jpg",Z11480080X_00343_page343_01.jpg
Z11480080X,259,page259,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00259/124,361,1605,1522/full/0/native.jpg",Z11480080X_00259_page259_01.jpg
Z11480080X,209,page209,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00209/236,921,526,495/full/0/native.jpg",Z11480080X_00209_page209_01.jpg
Z11480080X,209,page209,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00209/447,1977,1206,492/full/0/native.jpg",Z11480080X_00209_page209_02.jpg
Z11480080X,79,page79,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00079/117,240,1778,1573/full/0/native.jpg",Z11480080X_00079_page79_01.jpg
Z11480080X,9,page9,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00009/355,1194,1413,983/full/0/native.jpg",Z11480080X_00009_page9_01.jpg
Z11480080X,207,page207,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00207/723,908,957,495/full/0/native.jpg",Z11480080X_00207_page207_01.jpg
Z11480080X,207,page207,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00207/478,1459,1157,538/full/0/native.jpg",Z11480080X_00207_page207_02.jpg
Z11480080X,207,page207,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00207/258,932,453,493/full/0/native.jpg",Z11480080X_00207_page207_03.jpg
Z11480080X,149,page149,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00149/165,435,1493,2084/full/0/native.jpg",Z11480080X_00149_page149_01.jpg
Z11480080X,211,page211,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00211/703,913,974,495/full/0/native.jpg",Z11480080X_00211_page211_01.jpg
Z11480080X,211,page211,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00211/424,1461,1232,543/full/0/native.jpg",Z11480080X_00211_page211_02.jpg
Z11480080X,235,page235,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00235/137,421,1510,1872/full/0/native.jpg",Z11480080X_00235_page235_01.jpg
Z11480080X,67,page67,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00067/51,144,1769,2415/full/0/native.jpg",Z11480080X_00067_page67_01.jpg
Z11480080X,139,page139,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00139/601,216,1651,2390/full/0/native.jpg",Z11480080X_00139_page139_01.jpg
Z11480080X,223,page223,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00223/253,1359,569,536/full/0/native.jpg",Z11480080X_00223_page223_01.jpg
Z11480080X,223,page223,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00223/240,1899,394,495/full/0/native.jpg",Z11480080X_00223_page223_02.jpg
Z11480080X,223,page223,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00223/260,314,1571,1016/full/0/native.jpg",Z11480080X_00223_page223_03.jpg
Z11480080X,223,page223,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00223/794,865,976,506/full/0/native.jpg",Z11480080X_00223_page223_04.jpg
Z11480080X,253,page253,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00253/85,405,1673,1098/full/0/native.jpg",Z11480080X_00253_page253_01.jpg
Z11480080X,159,page159,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00159/142,225,1745,1762/full/0/native.jpg",Z11480080X_00159_page159_01.jpg
Z11480080X,405,page405,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00405/198,167,1647,985/full/0/native.jpg",Z11480080X_00405_page405_01.jpg
Z11480080X,83,page83,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00083/115,231,1775,1622/full/0/native.jpg",Z11480080X_00083_page83_01.jpg
Z11480080X,433,page433,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00433/297,224,1493,2239/full/0/native.jpg",Z11480080X_00433_page433_01.jpg
Z11480080X,91,page91,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00091/201,365,1709,2083/full/0/native.jpg",Z11480080X_00091_page91_01.jpg
Z11480080X,215,page215,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00215/835,358,982,563/full/0/native.jpg",Z11480080X_00215_page215_01.jpg
Z11480080X,215,page215,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00215/787,900,988,490/full/0/native.jpg",Z11480080X_00215_page215_02.jpg
Z11480080X,215,page215,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00215/223,1928,414,492/full/0/native.jpg",Z11480080X_00215_page215_03.jpg
Z11480080X,215,page215,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00215/247,1418,1490,577/full/0/native.jpg",Z11480080X_00215_page215_04.jpg
Z11480080X,215,page215,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00215/251,329,602,936/full/0/native.jpg",Z11480080X_00215_page215_05.jpg
Z11480080X,297,page297,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00297/54,244,1918,2331/full/0/native.jpg",Z11480080X_00297_page297_01.jpg
Z11480080X,217,page217,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00217/792,873,996,501/full/0/native.jpg",Z11480080X_00217_page217_01.jpg
Z11480080X,217,page217,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00217/251,337,1596,885/full/0/native.jpg",Z11480080X_00217_page217_02.jpg
Z11480080X,217,page217,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00217/257,1370,544,534/full/0/native.jpg",Z11480080X_00217_page217_03.jpg
Z11480080X,99,page99,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00099/126,555,1796,1638/full/0/native.jpg",Z11480080X_00099_page99_01.jpg
Z11480080X,189,page189,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00189/339,183,1554,2456/full/0/native.jpg",Z11480080X_00189_page189_01.jpg
Z11480080X,189,page189,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00189/1016,1286,382,415/full/0/native.jpg",Z11480080X_00189_page189_02.jpg
Z11480080X,205,page205,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00205/267,936,531,505/full/0/native.jpg",Z11480080X_00205_page205_01.jpg
Z11480080X,205,page205,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00205/729,920,961,495/full/0/native.jpg",Z11480080X_00205_page205_02.jpg
Z11480080X,205,page205,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00205/402,1471,1249,531/full/0/native.jpg",Z11480080X_00205_page205_03.jpg
Z11480080X,205,page205,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00205/424,2011,1242,493/full/0/native.jpg",Z11480080X_00205_page205_04.jpg
Z11480080X,95,page95,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00095/136,340,1744,2081/full/0/native.jpg",Z11480080X_00095_page95_01.jpg
Z11480080X,95,page95,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00095/162,273,1687,670/full/0/native.jpg",Z11480080X_00095_page95_02.jpg
Z11480080X,559,page559,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00559/59,141,1959,2550/full/0/native.jpg",Z11480080X_00559_page559_01.jpg
Z11480080X,291,page291,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00291/295,198,1374,2233/full/0/native.jpg",Z11480080X_00291_page291_01.jpg
Z11480080X,21,page21,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00021/724,1964,588,416/full/0/native.jpg",Z11480080X_00021_page21_01.jpg
Z11480080X,273,page273,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00273/163,240,1627,2303/full/0/native.jpg",Z11480080X_00273_page273_01.jpg
Z11480080X,273,page273,"https://iiif.onb.ac.at/images/ABO/Z11480080X/00273/182,1393,1609,1151/full/0/native.jpg",Z11480080X_00273_page273_02.jpg
